,day,day_str,direction,hour,hour_str,is_eight,is_eighteen,is_nine,is_seventeen,minute,minute_str,tollgate_id,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,volume0,volume1,volume2,volume3,volume4,volume5,week,week_str,weekend,y
127,20.0,20D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,1S,32.0,21.0,19.0,30.0,22.0,13.0,29.0,20.0,17.0,29.0,21.0,12.0,1.0,1W,0.0,30.0
128,20.0,20D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,1S,21.0,19.0,30.0,22.0,13.0,17.0,20.0,17.0,29.0,21.0,12.0,16.0,1.0,1W,0.0,17.0
129,20.0,20D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,1S,19.0,30.0,22.0,13.0,17.0,16.0,17.0,29.0,21.0,12.0,16.0,16.0,1.0,1W,0.0,19.0
130,20.0,20D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,1S,30.0,22.0,13.0,17.0,16.0,18.0,29.0,21.0,12.0,16.0,16.0,17.0,1.0,1W,0.0,20.0
131,20.0,20D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,1S,22.0,13.0,17.0,16.0,18.0,44.0,21.0,12.0,16.0,16.0,17.0,29.0,1.0,1W,0.0,7.0
132,20.0,20D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,1S,13.0,17.0,16.0,18.0,44.0,49.0,12.0,16.0,16.0,17.0,29.0,37.0,1.0,1W,0.0,11.0
133,21.0,21D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,1S,17.0,16.0,18.0,44.0,49.0,38.0,16.0,16.0,17.0,29.0,37.0,30.0,2.0,2W,0.0,12.0
134,21.0,21D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,1S,16.0,18.0,44.0,49.0,38.0,32.0,16.0,17.0,29.0,37.0,30.0,17.0,2.0,2W,0.0,6.0
135,21.0,21D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,1S,18.0,44.0,49.0,38.0,32.0,27.0,17.0,29.0,37.0,30.0,17.0,19.0,2.0,2W,0.0,7.0
136,21.0,21D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,1S,44.0,49.0,38.0,32.0,27.0,34.0,29.0,37.0,30.0,17.0,19.0,20.0,2.0,2W,0.0,7.0
137,21.0,21D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,1S,49.0,38.0,32.0,27.0,34.0,8.0,37.0,30.0,17.0,19.0,20.0,7.0,2.0,2W,0.0,4.0
138,21.0,21D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,1S,38.0,32.0,27.0,34.0,8.0,15.0,30.0,17.0,19.0,20.0,7.0,11.0,2.0,2W,0.0,6.0
139,21.0,21D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,1S,32.0,27.0,34.0,8.0,15.0,16.0,17.0,19.0,20.0,7.0,11.0,12.0,2.0,2W,0.0,6.0
140,21.0,21D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,1S,27.0,34.0,8.0,15.0,16.0,17.0,19.0,20.0,7.0,11.0,12.0,6.0,2.0,2W,0.0,10.0
141,21.0,21D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,1S,34.0,8.0,15.0,16.0,17.0,17.0,20.0,7.0,11.0,12.0,6.0,7.0,2.0,2W,0.0,6.0
142,21.0,21D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,1S,8.0,15.0,16.0,17.0,17.0,12.0,7.0,11.0,12.0,6.0,7.0,7.0,2.0,2W,0.0,5.0
143,21.0,21D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,1S,15.0,16.0,17.0,17.0,12.0,4.0,11.0,12.0,6.0,7.0,7.0,4.0,2.0,2W,0.0,6.0
144,21.0,21D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,1S,16.0,17.0,17.0,12.0,4.0,7.0,12.0,6.0,7.0,7.0,4.0,6.0,2.0,2W,0.0,10.0
145,21.0,21D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,1S,17.0,17.0,12.0,4.0,7.0,15.0,6.0,7.0,7.0,4.0,6.0,6.0,2.0,2W,0.0,16.0
146,21.0,21D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,1S,17.0,12.0,4.0,7.0,15.0,17.0,7.0,7.0,4.0,6.0,6.0,10.0,2.0,2W,0.0,14.0
147,21.0,21D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,1S,12.0,4.0,7.0,15.0,17.0,15.0,7.0,4.0,6.0,6.0,10.0,6.0,2.0,2W,0.0,11.0
148,21.0,21D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,1S,4.0,7.0,15.0,17.0,15.0,7.0,4.0,6.0,6.0,10.0,6.0,5.0,2.0,2W,0.0,10.0
149,21.0,21D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,1S,7.0,15.0,17.0,15.0,7.0,13.0,6.0,6.0,10.0,6.0,5.0,6.0,2.0,2W,0.0,14.0
150,21.0,21D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,1S,15.0,17.0,15.0,7.0,13.0,19.0,6.0,10.0,6.0,5.0,6.0,10.0,2.0,2W,0.0,28.0
151,21.0,21D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,1S,17.0,15.0,7.0,13.0,19.0,42.0,10.0,6.0,5.0,6.0,10.0,16.0,2.0,2W,0.0,36.0
152,21.0,21D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,1S,15.0,7.0,13.0,19.0,42.0,26.0,6.0,5.0,6.0,10.0,16.0,14.0,2.0,2W,0.0,41.0
153,21.0,21D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,1S,7.0,13.0,19.0,42.0,26.0,25.0,5.0,6.0,10.0,16.0,14.0,11.0,2.0,2W,0.0,75.0
154,21.0,21D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,1S,13.0,19.0,42.0,26.0,25.0,15.0,6.0,10.0,16.0,14.0,11.0,10.0,2.0,2W,0.0,78.0
155,21.0,21D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,1S,19.0,42.0,26.0,25.0,15.0,25.0,10.0,16.0,14.0,11.0,10.0,14.0,2.0,2W,0.0,84.0
156,21.0,21D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,1S,42.0,26.0,25.0,15.0,25.0,41.0,16.0,14.0,11.0,10.0,14.0,28.0,2.0,2W,0.0,95.0
157,21.0,21D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,1S,26.0,25.0,15.0,25.0,41.0,49.0,14.0,11.0,10.0,14.0,28.0,36.0,2.0,2W,0.0,122.0
158,21.0,21D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,1S,25.0,15.0,25.0,41.0,49.0,58.0,11.0,10.0,14.0,28.0,36.0,41.0,2.0,2W,0.0,126.0
159,21.0,21D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,1S,15.0,25.0,41.0,49.0,58.0,93.0,10.0,14.0,28.0,36.0,41.0,75.0,2.0,2W,0.0,77.0
160,21.0,21D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,1S,25.0,41.0,49.0,58.0,93.0,98.0,14.0,28.0,36.0,41.0,75.0,78.0,2.0,2W,0.0,49.0
161,21.0,21D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,1S,41.0,49.0,58.0,93.0,98.0,91.0,28.0,36.0,41.0,75.0,78.0,84.0,2.0,2W,0.0,55.0
162,21.0,21D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,49.0,58.0,93.0,98.0,91.0,107.0,36.0,41.0,75.0,78.0,84.0,95.0,2.0,2W,0.0,53.0
163,21.0,21D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,1S,58.0,93.0,98.0,91.0,107.0,132.0,41.0,75.0,78.0,84.0,95.0,122.0,2.0,2W,0.0,36.0
164,21.0,21D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,1S,93.0,98.0,91.0,107.0,132.0,149.0,75.0,78.0,84.0,95.0,122.0,126.0,2.0,2W,0.0,57.0
165,21.0,21D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,1S,98.0,91.0,107.0,132.0,149.0,83.0,78.0,84.0,95.0,122.0,126.0,77.0,2.0,2W,0.0,37.0
166,21.0,21D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,1S,91.0,107.0,132.0,149.0,83.0,53.0,84.0,95.0,122.0,126.0,77.0,49.0,2.0,2W,0.0,32.0
167,21.0,21D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,1S,107.0,132.0,149.0,83.0,53.0,58.0,95.0,122.0,126.0,77.0,49.0,55.0,2.0,2W,0.0,27.0
168,21.0,21D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,1S,132.0,149.0,83.0,53.0,58.0,57.0,122.0,126.0,77.0,49.0,55.0,53.0,2.0,2W,0.0,32.0
169,21.0,21D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,1S,149.0,83.0,53.0,58.0,57.0,37.0,126.0,77.0,49.0,55.0,53.0,36.0,2.0,2W,0.0,45.0
170,21.0,21D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,1S,83.0,53.0,58.0,57.0,37.0,64.0,77.0,49.0,55.0,53.0,36.0,57.0,2.0,2W,0.0,42.0
171,21.0,21D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,1S,53.0,58.0,57.0,37.0,64.0,44.0,49.0,55.0,53.0,36.0,57.0,37.0,2.0,2W,0.0,38.0
172,21.0,21D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,1S,58.0,57.0,37.0,64.0,44.0,35.0,55.0,53.0,36.0,57.0,37.0,32.0,2.0,2W,0.0,44.0
173,21.0,21D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,1S,57.0,37.0,64.0,44.0,35.0,35.0,53.0,36.0,57.0,37.0,32.0,27.0,2.0,2W,0.0,41.0
174,21.0,21D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,1S,37.0,64.0,44.0,35.0,35.0,39.0,36.0,57.0,37.0,32.0,27.0,32.0,2.0,2W,0.0,51.0
175,21.0,21D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,1S,64.0,44.0,35.0,35.0,39.0,63.0,57.0,37.0,32.0,27.0,32.0,45.0,2.0,2W,0.0,53.0
176,21.0,21D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,1S,44.0,35.0,35.0,39.0,63.0,50.0,37.0,32.0,27.0,32.0,45.0,42.0,2.0,2W,0.0,43.0
177,21.0,21D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,1S,35.0,35.0,39.0,63.0,50.0,45.0,32.0,27.0,32.0,45.0,42.0,38.0,2.0,2W,0.0,54.0
178,21.0,21D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,1S,35.0,39.0,63.0,50.0,45.0,50.0,27.0,32.0,45.0,42.0,38.0,44.0,2.0,2W,0.0,48.0
179,21.0,21D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,1S,39.0,63.0,50.0,45.0,50.0,43.0,32.0,45.0,42.0,38.0,44.0,41.0,2.0,2W,0.0,46.0
180,21.0,21D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,1S,63.0,50.0,45.0,50.0,43.0,58.0,45.0,42.0,38.0,44.0,41.0,51.0,2.0,2W,0.0,49.0
181,21.0,21D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,1S,50.0,45.0,50.0,43.0,58.0,59.0,42.0,38.0,44.0,41.0,51.0,53.0,2.0,2W,0.0,46.0
182,21.0,21D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,1S,45.0,50.0,43.0,58.0,59.0,49.0,38.0,44.0,41.0,51.0,53.0,43.0,2.0,2W,0.0,45.0
183,21.0,21D,entry,16.0,16H,0.0,0.0,0.0,0.0,40.0,40M,1S,50.0,43.0,58.0,59.0,49.0,59.0,44.0,41.0,51.0,53.0,43.0,54.0,2.0,2W,0.0,46.0
184,21.0,21D,entry,17.0,17H,0.0,0.0,0.0,1.0,0.0,0M,1S,43.0,58.0,59.0,49.0,59.0,50.0,41.0,51.0,53.0,43.0,54.0,48.0,2.0,2W,0.0,47.0
185,21.0,21D,entry,17.0,17H,0.0,0.0,0.0,1.0,20.0,20M,1S,58.0,59.0,49.0,59.0,50.0,53.0,51.0,53.0,43.0,54.0,48.0,46.0,2.0,2W,0.0,35.0
186,21.0,21D,entry,17.0,17H,0.0,0.0,0.0,1.0,40.0,40M,1S,59.0,49.0,59.0,50.0,53.0,55.0,53.0,43.0,54.0,48.0,46.0,49.0,2.0,2W,0.0,20.0
187,21.0,21D,entry,18.0,18H,0.0,1.0,0.0,0.0,0.0,0M,1S,49.0,59.0,50.0,53.0,55.0,51.0,43.0,54.0,48.0,46.0,49.0,46.0,2.0,2W,0.0,20.0
188,21.0,21D,entry,18.0,18H,0.0,1.0,0.0,0.0,20.0,20M,1S,59.0,50.0,53.0,55.0,51.0,49.0,54.0,48.0,46.0,49.0,46.0,45.0,2.0,2W,0.0,20.0
189,21.0,21D,entry,18.0,18H,0.0,1.0,0.0,0.0,40.0,40M,1S,50.0,53.0,55.0,51.0,49.0,55.0,48.0,46.0,49.0,46.0,45.0,46.0,2.0,2W,0.0,24.0
190,21.0,21D,entry,19.0,19H,0.0,0.0,0.0,0.0,0.0,0M,1S,53.0,55.0,51.0,49.0,55.0,50.0,46.0,49.0,46.0,45.0,46.0,47.0,2.0,2W,0.0,19.0
191,21.0,21D,entry,19.0,19H,0.0,0.0,0.0,0.0,20.0,20M,1S,55.0,51.0,49.0,55.0,50.0,40.0,49.0,46.0,45.0,46.0,47.0,35.0,2.0,2W,0.0,19.0
192,21.0,21D,entry,19.0,19H,0.0,0.0,0.0,0.0,40.0,40M,1S,51.0,49.0,55.0,50.0,40.0,20.0,46.0,45.0,46.0,47.0,35.0,20.0,2.0,2W,0.0,25.0
193,21.0,21D,entry,20.0,20H,0.0,0.0,0.0,0.0,0.0,0M,1S,49.0,55.0,50.0,40.0,20.0,21.0,45.0,46.0,47.0,35.0,20.0,20.0,2.0,2W,0.0,20.0
194,21.0,21D,entry,20.0,20H,0.0,0.0,0.0,0.0,20.0,20M,1S,55.0,50.0,40.0,20.0,21.0,21.0,46.0,47.0,35.0,20.0,20.0,20.0,2.0,2W,0.0,15.0
195,21.0,21D,entry,20.0,20H,0.0,0.0,0.0,0.0,40.0,40M,1S,50.0,40.0,20.0,21.0,21.0,24.0,47.0,35.0,20.0,20.0,20.0,24.0,2.0,2W,0.0,30.0
196,21.0,21D,entry,21.0,21H,0.0,0.0,0.0,0.0,0.0,0M,1S,40.0,20.0,21.0,21.0,24.0,19.0,35.0,20.0,20.0,20.0,24.0,19.0,2.0,2W,0.0,13.0
197,21.0,21D,entry,21.0,21H,0.0,0.0,0.0,0.0,20.0,20M,1S,20.0,21.0,21.0,24.0,19.0,20.0,20.0,20.0,20.0,24.0,19.0,19.0,2.0,2W,0.0,18.0
198,21.0,21D,entry,21.0,21H,0.0,0.0,0.0,0.0,40.0,40M,1S,21.0,21.0,24.0,19.0,20.0,27.0,20.0,20.0,24.0,19.0,19.0,25.0,2.0,2W,0.0,11.0
199,21.0,21D,entry,22.0,22H,0.0,0.0,0.0,0.0,0.0,0M,1S,21.0,24.0,19.0,20.0,27.0,20.0,20.0,24.0,19.0,19.0,25.0,20.0,2.0,2W,0.0,11.0
200,21.0,21D,entry,22.0,22H,0.0,0.0,0.0,0.0,20.0,20M,1S,24.0,19.0,20.0,27.0,20.0,17.0,24.0,19.0,19.0,25.0,20.0,15.0,2.0,2W,0.0,8.0
201,21.0,21D,entry,22.0,22H,0.0,0.0,0.0,0.0,40.0,40M,1S,19.0,20.0,27.0,20.0,17.0,36.0,19.0,19.0,25.0,20.0,15.0,30.0,2.0,2W,0.0,7.0
202,21.0,21D,entry,23.0,23H,0.0,0.0,0.0,0.0,0.0,0M,1S,20.0,27.0,20.0,17.0,36.0,13.0,19.0,25.0,20.0,15.0,30.0,13.0,2.0,2W,0.0,19.0
203,21.0,21D,entry,23.0,23H,0.0,0.0,0.0,0.0,20.0,20M,1S,27.0,20.0,17.0,36.0,13.0,24.0,25.0,20.0,15.0,30.0,13.0,18.0,2.0,2W,0.0,13.0
204,21.0,21D,entry,23.0,23H,0.0,0.0,0.0,0.0,40.0,40M,1S,20.0,17.0,36.0,13.0,24.0,11.0,20.0,15.0,30.0,13.0,18.0,11.0,2.0,2W,0.0,16.0
205,22.0,22D,entry,0.0,0H,0.0,0.0,0.0,0.0,0.0,0M,1S,17.0,36.0,13.0,24.0,11.0,11.0,15.0,30.0,13.0,18.0,11.0,11.0,3.0,3W,0.0,17.0
206,22.0,22D,entry,0.0,0H,0.0,0.0,0.0,0.0,20.0,20M,1S,36.0,13.0,24.0,11.0,11.0,8.0,30.0,13.0,18.0,11.0,11.0,8.0,3.0,3W,0.0,5.0
207,22.0,22D,entry,0.0,0H,0.0,0.0,0.0,0.0,40.0,40M,1S,13.0,24.0,11.0,11.0,8.0,9.0,13.0,18.0,11.0,11.0,8.0,7.0,3.0,3W,0.0,16.0
208,22.0,22D,entry,1.0,1H,0.0,0.0,0.0,0.0,0.0,0M,1S,24.0,11.0,11.0,8.0,9.0,35.0,18.0,11.0,11.0,8.0,7.0,19.0,3.0,3W,0.0,6.0
209,22.0,22D,entry,1.0,1H,0.0,0.0,0.0,0.0,20.0,20M,1S,11.0,11.0,8.0,9.0,35.0,20.0,11.0,11.0,8.0,7.0,19.0,13.0,3.0,3W,0.0,9.0
210,22.0,22D,entry,1.0,1H,0.0,0.0,0.0,0.0,40.0,40M,1S,11.0,8.0,9.0,35.0,20.0,25.0,11.0,8.0,7.0,19.0,13.0,16.0,3.0,3W,0.0,12.0
211,22.0,22D,entry,2.0,2H,0.0,0.0,0.0,0.0,0.0,0M,1S,8.0,9.0,35.0,20.0,25.0,30.0,8.0,7.0,19.0,13.0,16.0,17.0,3.0,3W,0.0,4.0
212,22.0,22D,entry,2.0,2H,0.0,0.0,0.0,0.0,20.0,20M,1S,9.0,35.0,20.0,25.0,30.0,9.0,7.0,19.0,13.0,16.0,17.0,5.0,3.0,3W,0.0,8.0
213,22.0,22D,entry,2.0,2H,0.0,0.0,0.0,0.0,40.0,40M,1S,35.0,20.0,25.0,30.0,9.0,32.0,19.0,13.0,16.0,17.0,5.0,16.0,3.0,3W,0.0,10.0
214,22.0,22D,entry,3.0,3H,0.0,0.0,0.0,0.0,0.0,0M,1S,20.0,25.0,30.0,9.0,32.0,14.0,13.0,16.0,17.0,5.0,16.0,6.0,3.0,3W,0.0,7.0
215,22.0,22D,entry,3.0,3H,0.0,0.0,0.0,0.0,20.0,20M,1S,25.0,30.0,9.0,32.0,14.0,17.0,16.0,17.0,5.0,16.0,6.0,9.0,3.0,3W,0.0,8.0
216,22.0,22D,entry,3.0,3H,0.0,0.0,0.0,0.0,40.0,40M,1S,30.0,9.0,32.0,14.0,17.0,27.0,17.0,5.0,16.0,6.0,9.0,12.0,3.0,3W,0.0,6.0
217,22.0,22D,entry,4.0,4H,0.0,0.0,0.0,0.0,0.0,0M,1S,9.0,32.0,14.0,17.0,27.0,10.0,5.0,16.0,6.0,9.0,12.0,4.0,3.0,3W,0.0,4.0
218,22.0,22D,entry,4.0,4H,0.0,0.0,0.0,0.0,20.0,20M,1S,32.0,14.0,17.0,27.0,10.0,16.0,16.0,6.0,9.0,12.0,4.0,8.0,3.0,3W,0.0,10.0
219,22.0,22D,entry,4.0,4H,0.0,0.0,0.0,0.0,40.0,40M,1S,14.0,17.0,27.0,10.0,16.0,22.0,6.0,9.0,12.0,4.0,8.0,10.0,3.0,3W,0.0,11.0
220,22.0,22D,entry,5.0,5H,0.0,0.0,0.0,0.0,0.0,0M,1S,17.0,27.0,10.0,16.0,22.0,14.0,9.0,12.0,4.0,8.0,10.0,7.0,3.0,3W,0.0,5.0
221,22.0,22D,entry,5.0,5H,0.0,0.0,0.0,0.0,20.0,20M,1S,27.0,10.0,16.0,22.0,14.0,15.0,12.0,4.0,8.0,10.0,7.0,8.0,3.0,3W,0.0,2.0
222,22.0,22D,entry,5.0,5H,0.0,0.0,0.0,0.0,40.0,40M,1S,10.0,16.0,22.0,14.0,15.0,8.0,4.0,8.0,10.0,7.0,8.0,6.0,3.0,3W,0.0,3.0
223,22.0,22D,entry,6.0,6H,0.0,0.0,0.0,0.0,0.0,0M,1S,16.0,22.0,14.0,15.0,8.0,13.0,8.0,10.0,7.0,8.0,6.0,4.0,3.0,3W,0.0,6.0
224,22.0,22D,entry,6.0,6H,0.0,0.0,0.0,0.0,20.0,20M,1S,22.0,14.0,15.0,8.0,13.0,30.0,10.0,7.0,8.0,6.0,4.0,10.0,3.0,3W,0.0,10.0
225,22.0,22D,entry,6.0,6H,0.0,0.0,0.0,0.0,40.0,40M,1S,14.0,15.0,8.0,13.0,30.0,28.0,7.0,8.0,6.0,4.0,10.0,11.0,3.0,3W,0.0,36.0
226,22.0,22D,entry,7.0,7H,0.0,0.0,0.0,0.0,0.0,0M,1S,15.0,8.0,13.0,30.0,28.0,8.0,8.0,6.0,4.0,10.0,11.0,5.0,3.0,3W,0.0,28.0
227,22.0,22D,entry,7.0,7H,0.0,0.0,0.0,0.0,20.0,20M,1S,8.0,13.0,30.0,28.0,8.0,2.0,6.0,4.0,10.0,11.0,5.0,2.0,3.0,3W,0.0,40.0
228,22.0,22D,entry,7.0,7H,0.0,0.0,0.0,0.0,40.0,40M,1S,13.0,30.0,28.0,8.0,2.0,4.0,4.0,10.0,11.0,5.0,2.0,3.0,3.0,3W,0.0,34.0
229,22.0,22D,entry,8.0,8H,1.0,0.0,0.0,0.0,0.0,0M,1S,30.0,28.0,8.0,2.0,4.0,4.0,10.0,11.0,5.0,2.0,3.0,6.0,3.0,3W,0.0,50.0
230,22.0,22D,entry,8.0,8H,1.0,0.0,0.0,0.0,20.0,20M,1S,28.0,8.0,2.0,4.0,4.0,14.0,11.0,5.0,2.0,3.0,6.0,10.0,3.0,3W,0.0,58.0
231,22.0,22D,entry,8.0,8H,1.0,0.0,0.0,0.0,40.0,40M,1S,8.0,2.0,4.0,4.0,14.0,52.0,5.0,2.0,3.0,6.0,10.0,36.0,3.0,3W,0.0,51.0
232,22.0,22D,entry,9.0,9H,0.0,0.0,1.0,0.0,0.0,0M,1S,2.0,4.0,4.0,14.0,52.0,34.0,2.0,3.0,6.0,10.0,36.0,28.0,3.0,3W,0.0,43.0
233,22.0,22D,entry,9.0,9H,0.0,0.0,1.0,0.0,20.0,20M,1S,4.0,4.0,14.0,52.0,34.0,43.0,3.0,6.0,10.0,36.0,28.0,40.0,3.0,3W,0.0,52.0
234,22.0,22D,entry,9.0,9H,0.0,0.0,1.0,0.0,40.0,40M,1S,4.0,14.0,52.0,34.0,43.0,36.0,6.0,10.0,36.0,28.0,40.0,34.0,3.0,3W,0.0,59.0
235,22.0,22D,entry,10.0,10H,0.0,0.0,0.0,0.0,0.0,0M,1S,14.0,52.0,34.0,43.0,36.0,58.0,10.0,36.0,28.0,40.0,34.0,50.0,3.0,3W,0.0,47.0
236,22.0,22D,entry,10.0,10H,0.0,0.0,0.0,0.0,20.0,20M,1S,52.0,34.0,43.0,36.0,58.0,69.0,36.0,28.0,40.0,34.0,50.0,58.0,3.0,3W,0.0,49.0
237,22.0,22D,entry,10.0,10H,0.0,0.0,0.0,0.0,40.0,40M,1S,34.0,43.0,36.0,58.0,69.0,56.0,28.0,40.0,34.0,50.0,58.0,51.0,3.0,3W,0.0,43.0
238,22.0,22D,entry,11.0,11H,0.0,0.0,0.0,0.0,0.0,0M,1S,43.0,36.0,58.0,69.0,56.0,50.0,40.0,34.0,50.0,58.0,51.0,43.0,3.0,3W,0.0,27.0
239,22.0,22D,entry,11.0,11H,0.0,0.0,0.0,0.0,20.0,20M,1S,36.0,58.0,69.0,56.0,50.0,57.0,34.0,50.0,58.0,51.0,43.0,52.0,3.0,3W,0.0,35.0
240,22.0,22D,entry,11.0,11H,0.0,0.0,0.0,0.0,40.0,40M,1S,58.0,69.0,56.0,50.0,57.0,67.0,50.0,58.0,51.0,43.0,52.0,59.0,3.0,3W,0.0,49.0
241,22.0,22D,entry,12.0,12H,0.0,0.0,0.0,0.0,0.0,0M,1S,69.0,56.0,50.0,57.0,67.0,52.0,58.0,51.0,43.0,52.0,59.0,47.0,3.0,3W,0.0,34.0
242,22.0,22D,entry,12.0,12H,0.0,0.0,0.0,0.0,20.0,20M,1S,56.0,50.0,57.0,67.0,52.0,55.0,51.0,43.0,52.0,59.0,47.0,49.0,3.0,3W,0.0,43.0
243,22.0,22D,entry,12.0,12H,0.0,0.0,0.0,0.0,40.0,40M,1S,50.0,57.0,67.0,52.0,55.0,48.0,43.0,52.0,59.0,47.0,49.0,43.0,3.0,3W,0.0,41.0
244,22.0,22D,entry,13.0,13H,0.0,0.0,0.0,0.0,0.0,0M,1S,57.0,67.0,52.0,55.0,48.0,33.0,52.0,59.0,47.0,49.0,43.0,27.0,3.0,3W,0.0,46.0
245,22.0,22D,entry,13.0,13H,0.0,0.0,0.0,0.0,20.0,20M,1S,67.0,52.0,55.0,48.0,33.0,39.0,59.0,47.0,49.0,43.0,27.0,35.0,3.0,3W,0.0,64.0
246,22.0,22D,entry,13.0,13H,0.0,0.0,0.0,0.0,40.0,40M,1S,52.0,55.0,48.0,33.0,39.0,57.0,47.0,49.0,43.0,27.0,35.0,49.0,3.0,3W,0.0,41.0
247,22.0,22D,entry,14.0,14H,0.0,0.0,0.0,0.0,0.0,0M,1S,55.0,48.0,33.0,39.0,57.0,37.0,49.0,43.0,27.0,35.0,49.0,34.0,3.0,3W,0.0,58.0
248,22.0,22D,entry,14.0,14H,0.0,0.0,0.0,0.0,20.0,20M,1S,48.0,33.0,39.0,57.0,37.0,56.0,43.0,27.0,35.0,49.0,34.0,43.0,3.0,3W,0.0,41.0
249,22.0,22D,entry,14.0,14H,0.0,0.0,0.0,0.0,40.0,40M,1S,33.0,39.0,57.0,37.0,56.0,48.0,27.0,35.0,49.0,34.0,43.0,41.0,3.0,3W,0.0,33.0
250,22.0,22D,entry,15.0,15H,0.0,0.0,0.0,0.0,0.0,0M,1S,39.0,57.0,37.0,56.0,48.0,53.0,35.0,49.0,34.0,43.0,41.0,46.0,3.0,3W,0.0,61.0
251,22.0,22D,entry,15.0,15H,0.0,0.0,0.0,0.0,20.0,20M,1S,57.0,37.0,56.0,48.0,53.0,81.0,49.0,34.0,43.0,41.0,46.0,64.0,3.0,3W,0.0,48.0
252,22.0,22D,entry,15.0,15H,0.0,0.0,0.0,0.0,40.0,40M,1S,37.0,56.0,48.0,53.0,81.0,46.0,34.0,43.0,41.0,46.0,64.0,41.0,3.0,3W,0.0,57.0
253,22.0,22D,entry,16.0,16H,0.0,0.0,0.0,0.0,0.0,0M,1S,56.0,48.0,53.0,81.0,46.0,66.0,43.0,41.0,46.0,64.0,41.0,58.0,3.0,3W,0.0,58.0
254,22.0,22D,entry,16.0,16H,0.0,0.0,0.0,0.0,20.0,20M,1S,48.0,53.0,81.0,46.0,66.0,44.0,41.0,46.0,64.0,41.0,58.0,41.0,3.0,3W,0.0,52.0
