time,y,day_str,hour_str,is_eight,is_nine,is_eighteen,is_seventeen,minute_str,week_str,day,hour,minute,week,weekend
2016-10-05 10:20:00,0.0,5D,10H,0,0,0,0,20M,2W,5,10,20,2,0
2016-10-05 10:40:00,0.0,5D,10H,0,0,0,0,40M,2W,5,10,40,2,0
2016-10-05 11:00:00,0.0,5D,11H,0,0,0,0,0M,2W,5,11,0,2,0
2016-10-05 11:20:00,0.0,5D,11H,0,0,0,0,20M,2W,5,11,20,2,0
2016-10-05 11:40:00,0.0,5D,11H,0,0,0,0,40M,2W,5,11,40,2,0
2016-10-05 12:00:00,0.0,5D,12H,0,0,0,0,0M,2W,5,12,0,2,0
2016-10-05 12:20:00,0.0,5D,12H,0,0,0,0,20M,2W,5,12,20,2,0
2016-10-05 12:40:00,0.0,5D,12H,0,0,0,0,40M,2W,5,12,40,2,0
2016-10-05 13:00:00,0.0,5D,13H,0,0,0,0,0M,2W,5,13,0,2,0
2016-10-05 13:20:00,0.0,5D,13H,0,0,0,0,20M,2W,5,13,20,2,0
2016-10-05 13:40:00,0.0,5D,13H,0,0,0,0,40M,2W,5,13,40,2,0
2016-10-05 14:00:00,0.0,5D,14H,0,0,0,0,0M,2W,5,14,0,2,0
2016-10-05 14:20:00,0.0,5D,14H,0,0,0,0,20M,2W,5,14,20,2,0
2016-10-05 14:40:00,0.0,5D,14H,0,0,0,0,40M,2W,5,14,40,2,0
2016-10-05 15:00:00,0.0,5D,15H,0,0,0,0,0M,2W,5,15,0,2,0
2016-10-05 15:20:00,0.0,5D,15H,0,0,0,0,20M,2W,5,15,20,2,0
2016-10-05 15:40:00,0.0,5D,15H,0,0,0,0,40M,2W,5,15,40,2,0
2016-10-05 16:00:00,0.0,5D,16H,0,0,0,0,0M,2W,5,16,0,2,0
2016-10-05 16:20:00,0.0,5D,16H,0,0,0,0,20M,2W,5,16,20,2,0
2016-10-05 16:40:00,0.0,5D,16H,0,0,0,0,40M,2W,5,16,40,2,0
2016-10-05 17:00:00,0.0,5D,17H,0,0,0,1,0M,2W,5,17,0,2,0
2016-10-05 17:20:00,0.0,5D,17H,0,0,0,1,20M,2W,5,17,20,2,0
2016-10-05 17:40:00,0.0,5D,17H,0,0,0,1,40M,2W,5,17,40,2,0
2016-10-05 18:00:00,0.0,5D,18H,0,0,1,0,0M,2W,5,18,0,2,0
2016-10-05 18:20:00,0.0,5D,18H,0,0,1,0,20M,2W,5,18,20,2,0
2016-10-05 18:40:00,0.0,5D,18H,0,0,1,0,40M,2W,5,18,40,2,0
2016-10-05 19:00:00,0.0,5D,19H,0,0,0,0,0M,2W,5,19,0,2,0
2016-10-05 19:20:00,0.0,5D,19H,0,0,0,0,20M,2W,5,19,20,2,0
2016-10-05 19:40:00,0.0,5D,19H,0,0,0,0,40M,2W,5,19,40,2,0
2016-10-05 20:00:00,0.0,5D,20H,0,0,0,0,0M,2W,5,20,0,2,0
2016-10-05 20:20:00,0.0,5D,20H,0,0,0,0,20M,2W,5,20,20,2,0
2016-10-05 20:40:00,0.0,5D,20H,0,0,0,0,40M,2W,5,20,40,2,0
2016-10-05 21:00:00,0.0,5D,21H,0,0,0,0,0M,2W,5,21,0,2,0
2016-10-05 21:20:00,0.0,5D,21H,0,0,0,0,20M,2W,5,21,20,2,0
2016-10-05 21:40:00,0.0,5D,21H,0,0,0,0,40M,2W,5,21,40,2,0
2016-10-05 22:00:00,0.0,5D,22H,0,0,0,0,0M,2W,5,22,0,2,0
2016-10-05 22:20:00,0.0,5D,22H,0,0,0,0,20M,2W,5,22,20,2,0
2016-10-05 22:40:00,0.0,5D,22H,0,0,0,0,40M,2W,5,22,40,2,0
2016-10-05 23:00:00,0.0,5D,23H,0,0,0,0,0M,2W,5,23,0,2,0
2016-10-05 23:20:00,0.0,5D,23H,0,0,0,0,20M,2W,5,23,20,2,0
2016-10-05 23:40:00,0.0,5D,23H,0,0,0,0,40M,2W,5,23,40,2,0
2016-10-06 00:00:00,0.0,6D,0H,0,0,0,0,0M,3W,6,0,0,3,0
2016-10-06 00:20:00,0.0,6D,0H,0,0,0,0,20M,3W,6,0,20,3,0
2016-10-06 00:40:00,0.0,6D,0H,0,0,0,0,40M,3W,6,0,40,3,0
2016-10-06 01:00:00,0.0,6D,1H,0,0,0,0,0M,3W,6,1,0,3,0
2016-10-06 01:20:00,0.0,6D,1H,0,0,0,0,20M,3W,6,1,20,3,0
2016-10-06 01:40:00,0.0,6D,1H,0,0,0,0,40M,3W,6,1,40,3,0
2016-10-06 02:00:00,0.0,6D,2H,0,0,0,0,0M,3W,6,2,0,3,0
2016-10-06 02:20:00,0.0,6D,2H,0,0,0,0,20M,3W,6,2,20,3,0
2016-10-06 02:40:00,0.0,6D,2H,0,0,0,0,40M,3W,6,2,40,3,0
2016-10-06 03:00:00,0.0,6D,3H,0,0,0,0,0M,3W,6,3,0,3,0
2016-10-06 03:20:00,0.0,6D,3H,0,0,0,0,20M,3W,6,3,20,3,0
2016-10-06 03:40:00,0.0,6D,3H,0,0,0,0,40M,3W,6,3,40,3,0
2016-10-06 04:00:00,0.0,6D,4H,0,0,0,0,0M,3W,6,4,0,3,0
2016-10-06 04:20:00,0.0,6D,4H,0,0,0,0,20M,3W,6,4,20,3,0
2016-10-06 04:40:00,0.0,6D,4H,0,0,0,0,40M,3W,6,4,40,3,0
2016-10-06 05:00:00,0.0,6D,5H,0,0,0,0,0M,3W,6,5,0,3,0
2016-10-06 05:20:00,0.0,6D,5H,0,0,0,0,20M,3W,6,5,20,3,0
2016-10-06 05:40:00,0.0,6D,5H,0,0,0,0,40M,3W,6,5,40,3,0
2016-10-06 06:00:00,0.0,6D,6H,0,0,0,0,0M,3W,6,6,0,3,0
2016-10-06 06:20:00,0.0,6D,6H,0,0,0,0,20M,3W,6,6,20,3,0
2016-10-06 06:40:00,0.0,6D,6H,0,0,0,0,40M,3W,6,6,40,3,0
2016-10-06 07:00:00,0.0,6D,7H,0,0,0,0,0M,3W,6,7,0,3,0
2016-10-06 07:20:00,0.0,6D,7H,0,0,0,0,20M,3W,6,7,20,3,0
2016-10-06 07:40:00,0.0,6D,7H,0,0,0,0,40M,3W,6,7,40,3,0
2016-10-06 08:00:00,0.0,6D,8H,1,0,0,0,0M,3W,6,8,0,3,0
2016-10-06 08:20:00,0.0,6D,8H,1,0,0,0,20M,3W,6,8,20,3,0
2016-10-06 08:40:00,0.0,6D,8H,1,0,0,0,40M,3W,6,8,40,3,0
2016-10-06 09:00:00,0.0,6D,9H,0,1,0,0,0M,3W,6,9,0,3,0
2016-10-06 09:20:00,0.0,6D,9H,0,1,0,0,20M,3W,6,9,20,3,0
2016-10-06 09:40:00,0.0,6D,9H,0,1,0,0,40M,3W,6,9,40,3,0
2016-10-06 10:00:00,0.0,6D,10H,0,0,0,0,0M,3W,6,10,0,3,0
2016-10-06 10:20:00,0.0,6D,10H,0,0,0,0,20M,3W,6,10,20,3,0
2016-10-06 10:40:00,0.0,6D,10H,0,0,0,0,40M,3W,6,10,40,3,0
2016-10-06 11:00:00,0.0,6D,11H,0,0,0,0,0M,3W,6,11,0,3,0
2016-10-06 11:20:00,0.0,6D,11H,0,0,0,0,20M,3W,6,11,20,3,0
2016-10-06 11:40:00,0.0,6D,11H,0,0,0,0,40M,3W,6,11,40,3,0
2016-10-06 12:00:00,0.0,6D,12H,0,0,0,0,0M,3W,6,12,0,3,0
2016-10-06 12:20:00,0.0,6D,12H,0,0,0,0,20M,3W,6,12,20,3,0
2016-10-06 12:40:00,0.0,6D,12H,0,0,0,0,40M,3W,6,12,40,3,0
2016-10-06 13:00:00,0.0,6D,13H,0,0,0,0,0M,3W,6,13,0,3,0
2016-10-06 13:20:00,0.0,6D,13H,0,0,0,0,20M,3W,6,13,20,3,0
2016-10-06 13:40:00,0.0,6D,13H,0,0,0,0,40M,3W,6,13,40,3,0
2016-10-06 14:00:00,0.0,6D,14H,0,0,0,0,0M,3W,6,14,0,3,0
2016-10-06 14:20:00,0.0,6D,14H,0,0,0,0,20M,3W,6,14,20,3,0
2016-10-06 14:40:00,0.0,6D,14H,0,0,0,0,40M,3W,6,14,40,3,0
2016-10-06 15:00:00,0.0,6D,15H,0,0,0,0,0M,3W,6,15,0,3,0
2016-10-06 15:20:00,0.0,6D,15H,0,0,0,0,20M,3W,6,15,20,3,0
2016-10-06 15:40:00,0.0,6D,15H,0,0,0,0,40M,3W,6,15,40,3,0
2016-10-06 16:00:00,0.0,6D,16H,0,0,0,0,0M,3W,6,16,0,3,0
2016-10-06 16:20:00,0.0,6D,16H,0,0,0,0,20M,3W,6,16,20,3,0
2016-10-06 16:40:00,0.0,6D,16H,0,0,0,0,40M,3W,6,16,40,3,0
2016-10-06 17:00:00,0.0,6D,17H,0,0,0,1,0M,3W,6,17,0,3,0
2016-10-06 17:20:00,0.0,6D,17H,0,0,0,1,20M,3W,6,17,20,3,0
2016-10-06 17:40:00,0.0,6D,17H,0,0,0,1,40M,3W,6,17,40,3,0
2016-10-06 18:00:00,0.0,6D,18H,0,0,1,0,0M,3W,6,18,0,3,0
2016-10-06 18:20:00,0.0,6D,18H,0,0,1,0,20M,3W,6,18,20,3,0
2016-10-06 18:40:00,0.0,6D,18H,0,0,1,0,40M,3W,6,18,40,3,0
2016-10-06 19:00:00,0.0,6D,19H,0,0,0,0,0M,3W,6,19,0,3,0
2016-10-06 19:20:00,0.0,6D,19H,0,0,0,0,20M,3W,6,19,20,3,0
2016-10-06 19:40:00,0.0,6D,19H,0,0,0,0,40M,3W,6,19,40,3,0
2016-10-06 20:00:00,0.0,6D,20H,0,0,0,0,0M,3W,6,20,0,3,0
2016-10-06 20:20:00,0.0,6D,20H,0,0,0,0,20M,3W,6,20,20,3,0
2016-10-06 20:40:00,0.0,6D,20H,0,0,0,0,40M,3W,6,20,40,3,0
2016-10-06 21:00:00,0.0,6D,21H,0,0,0,0,0M,3W,6,21,0,3,0
2016-10-06 21:20:00,0.0,6D,21H,0,0,0,0,20M,3W,6,21,20,3,0
2016-10-06 21:40:00,0.0,6D,21H,0,0,0,0,40M,3W,6,21,40,3,0
2016-10-06 22:00:00,0.0,6D,22H,0,0,0,0,0M,3W,6,22,0,3,0
2016-10-06 22:20:00,0.0,6D,22H,0,0,0,0,20M,3W,6,22,20,3,0
2016-10-06 22:40:00,0.0,6D,22H,0,0,0,0,40M,3W,6,22,40,3,0
2016-10-06 23:00:00,0.0,6D,23H,0,0,0,0,0M,3W,6,23,0,3,0
2016-10-06 23:20:00,0.0,6D,23H,0,0,0,0,20M,3W,6,23,20,3,0
2016-10-06 23:40:00,0.0,6D,23H,0,0,0,0,40M,3W,6,23,40,3,0
2016-10-07 00:00:00,21.0,7D,0H,0,0,0,0,0M,4W,7,0,0,4,0
2016-10-07 00:20:00,15.0,7D,0H,0,0,0,0,20M,4W,7,0,20,4,0
2016-10-07 00:40:00,20.0,7D,0H,0,0,0,0,40M,4W,7,0,40,4,0
2016-10-07 01:00:00,0.0,7D,1H,0,0,0,0,0M,4W,7,1,0,4,0
2016-10-07 01:20:00,5.0,7D,1H,0,0,0,0,20M,4W,7,1,20,4,0
2016-10-07 01:40:00,2.0,7D,1H,0,0,0,0,40M,4W,7,1,40,4,0
2016-10-07 02:00:00,3.0,7D,2H,0,0,0,0,0M,4W,7,2,0,4,0
2016-10-07 02:20:00,6.0,7D,2H,0,0,0,0,20M,4W,7,2,20,4,0
2016-10-07 02:40:00,4.0,7D,2H,0,0,0,0,40M,4W,7,2,40,4,0
2016-10-07 03:00:00,4.0,7D,3H,0,0,0,0,0M,4W,7,3,0,4,0
2016-10-07 03:20:00,8.0,7D,3H,0,0,0,0,20M,4W,7,3,20,4,0
2016-10-07 03:40:00,9.0,7D,3H,0,0,0,0,40M,4W,7,3,40,4,0
2016-10-07 04:00:00,11.0,7D,4H,0,0,0,0,0M,4W,7,4,0,4,0
2016-10-07 04:20:00,10.0,7D,4H,0,0,0,0,20M,4W,7,4,20,4,0
2016-10-07 04:40:00,11.0,7D,4H,0,0,0,0,40M,4W,7,4,40,4,0
2016-10-07 05:00:00,19.0,7D,5H,0,0,0,0,0M,4W,7,5,0,4,0
2016-10-07 05:20:00,12.0,7D,5H,0,0,0,0,20M,4W,7,5,20,4,0
2016-10-07 05:40:00,21.0,7D,5H,0,0,0,0,40M,4W,7,5,40,4,0
2016-10-07 06:00:00,17.0,7D,6H,0,0,0,0,0M,4W,7,6,0,4,0
2016-10-07 06:20:00,23.0,7D,6H,0,0,0,0,20M,4W,7,6,20,4,0
2016-10-07 06:40:00,32.0,7D,6H,0,0,0,0,40M,4W,7,6,40,4,0
2016-10-07 07:00:00,26.0,7D,7H,0,0,0,0,0M,4W,7,7,0,4,0
2016-10-07 07:20:00,18.0,7D,7H,0,0,0,0,20M,4W,7,7,20,4,0
2016-10-07 07:40:00,30.0,7D,7H,0,0,0,0,40M,4W,7,7,40,4,0
2016-10-07 08:00:00,23.0,7D,8H,1,0,0,0,0M,4W,7,8,0,4,0
2016-10-07 08:20:00,18.0,7D,8H,1,0,0,0,20M,4W,7,8,20,4,0
2016-10-07 08:40:00,19.0,7D,8H,1,0,0,0,40M,4W,7,8,40,4,0
2016-10-07 09:00:00,21.0,7D,9H,0,1,0,0,0M,4W,7,9,0,4,0
2016-10-07 09:20:00,28.0,7D,9H,0,1,0,0,20M,4W,7,9,20,4,0
2016-10-07 09:40:00,23.0,7D,9H,0,1,0,0,40M,4W,7,9,40,4,0
2016-10-07 10:00:00,19.0,7D,10H,0,0,0,0,0M,4W,7,10,0,4,0
2016-10-07 10:20:00,19.0,7D,10H,0,0,0,0,20M,4W,7,10,20,4,0
2016-10-07 10:40:00,30.0,7D,10H,0,0,0,0,40M,4W,7,10,40,4,0
2016-10-07 11:00:00,21.0,7D,11H,0,0,0,0,0M,4W,7,11,0,4,0
2016-10-07 11:20:00,19.0,7D,11H,0,0,0,0,20M,4W,7,11,20,4,0
2016-10-07 11:40:00,21.0,7D,11H,0,0,0,0,40M,4W,7,11,40,4,0
2016-10-07 12:00:00,28.0,7D,12H,0,0,0,0,0M,4W,7,12,0,4,0
2016-10-07 12:20:00,28.0,7D,12H,0,0,0,0,20M,4W,7,12,20,4,0
2016-10-07 12:40:00,32.0,7D,12H,0,0,0,0,40M,4W,7,12,40,4,0
2016-10-07 13:00:00,31.0,7D,13H,0,0,0,0,0M,4W,7,13,0,4,0
2016-10-07 13:20:00,28.0,7D,13H,0,0,0,0,20M,4W,7,13,20,4,0
2016-10-07 13:40:00,31.0,7D,13H,0,0,0,0,40M,4W,7,13,40,4,0
2016-10-07 14:00:00,29.0,7D,14H,0,0,0,0,0M,4W,7,14,0,4,0
2016-10-07 14:20:00,28.0,7D,14H,0,0,0,0,20M,4W,7,14,20,4,0
2016-10-07 14:40:00,33.0,7D,14H,0,0,0,0,40M,4W,7,14,40,4,0
2016-10-07 15:00:00,23.0,7D,15H,0,0,0,0,0M,4W,7,15,0,4,0
2016-10-07 15:20:00,21.0,7D,15H,0,0,0,0,20M,4W,7,15,20,4,0
2016-10-07 15:40:00,32.0,7D,15H,0,0,0,0,40M,4W,7,15,40,4,0
2016-10-07 16:00:00,19.0,7D,16H,0,0,0,0,0M,4W,7,16,0,4,0
2016-10-07 16:20:00,18.0,7D,16H,0,0,0,0,20M,4W,7,16,20,4,0
2016-10-07 16:40:00,16.0,7D,16H,0,0,0,0,40M,4W,7,16,40,4,0
2016-10-07 17:00:00,15.0,7D,17H,0,0,0,1,0M,4W,7,17,0,4,0
2016-10-07 17:20:00,23.0,7D,17H,0,0,0,1,20M,4W,7,17,20,4,0
2016-10-07 17:40:00,18.0,7D,17H,0,0,0,1,40M,4W,7,17,40,4,0
2016-10-07 18:00:00,15.0,7D,18H,0,0,1,0,0M,4W,7,18,0,4,0
2016-10-07 18:20:00,18.0,7D,18H,0,0,1,0,20M,4W,7,18,20,4,0
2016-10-07 18:40:00,10.0,7D,18H,0,0,1,0,40M,4W,7,18,40,4,0
2016-10-07 19:00:00,11.0,7D,19H,0,0,0,0,0M,4W,7,19,0,4,0
2016-10-07 19:20:00,6.0,7D,19H,0,0,0,0,20M,4W,7,19,20,4,0
2016-10-07 19:40:00,12.0,7D,19H,0,0,0,0,40M,4W,7,19,40,4,0
2016-10-07 20:00:00,11.0,7D,20H,0,0,0,0,0M,4W,7,20,0,4,0
2016-10-07 20:20:00,11.0,7D,20H,0,0,0,0,20M,4W,7,20,20,4,0
2016-10-07 20:40:00,7.0,7D,20H,0,0,0,0,40M,4W,7,20,40,4,0
2016-10-07 21:00:00,11.0,7D,21H,0,0,0,0,0M,4W,7,21,0,4,0
2016-10-07 21:20:00,4.0,7D,21H,0,0,0,0,20M,4W,7,21,20,4,0
2016-10-07 21:40:00,15.0,7D,21H,0,0,0,0,40M,4W,7,21,40,4,0
2016-10-07 22:00:00,6.0,7D,22H,0,0,0,0,0M,4W,7,22,0,4,0
2016-10-07 22:20:00,11.0,7D,22H,0,0,0,0,20M,4W,7,22,20,4,0
2016-10-07 22:40:00,7.0,7D,22H,0,0,0,0,40M,4W,7,22,40,4,0
2016-10-07 23:00:00,6.0,7D,23H,0,0,0,0,0M,4W,7,23,0,4,0
2016-10-07 23:20:00,8.0,7D,23H,0,0,0,0,20M,4W,7,23,20,4,0
2016-10-07 23:40:00,9.0,7D,23H,0,0,0,0,40M,4W,7,23,40,4,0
2016-10-08 00:00:00,94.0,8D,0H,0,0,0,0,0M,5W,8,0,0,5,1
2016-10-08 00:20:00,47.0,8D,0H,0,0,0,0,20M,5W,8,0,20,5,1
2016-10-08 00:40:00,27.0,8D,0H,0,0,0,0,40M,5W,8,0,40,5,1
2016-10-08 01:00:00,6.0,8D,1H,0,0,0,0,0M,5W,8,1,0,5,1
2016-10-08 01:20:00,6.0,8D,1H,0,0,0,0,20M,5W,8,1,20,5,1
2016-10-08 01:40:00,3.0,8D,1H,0,0,0,0,40M,5W,8,1,40,5,1
2016-10-08 02:00:00,5.0,8D,2H,0,0,0,0,0M,5W,8,2,0,5,1
2016-10-08 02:20:00,3.0,8D,2H,0,0,0,0,20M,5W,8,2,20,5,1
2016-10-08 02:40:00,5.0,8D,2H,0,0,0,0,40M,5W,8,2,40,5,1
2016-10-08 03:00:00,5.0,8D,3H,0,0,0,0,0M,5W,8,3,0,5,1
2016-10-08 03:20:00,10.0,8D,3H,0,0,0,0,20M,5W,8,3,20,5,1
2016-10-08 03:40:00,10.0,8D,3H,0,0,0,0,40M,5W,8,3,40,5,1
2016-10-08 04:00:00,11.0,8D,4H,0,0,0,0,0M,5W,8,4,0,5,1
2016-10-08 04:20:00,18.0,8D,4H,0,0,0,0,20M,5W,8,4,20,5,1
2016-10-08 04:40:00,18.0,8D,4H,0,0,0,0,40M,5W,8,4,40,5,1
2016-10-08 05:00:00,23.0,8D,5H,0,0,0,0,0M,5W,8,5,0,5,1
2016-10-08 05:20:00,26.0,8D,5H,0,0,0,0,20M,5W,8,5,20,5,1
2016-10-08 05:40:00,23.0,8D,5H,0,0,0,0,40M,5W,8,5,40,5,1
2016-10-08 06:00:00,30.0,8D,6H,0,0,0,0,0M,5W,8,6,0,5,1
2016-10-08 06:20:00,38.0,8D,6H,0,0,0,0,20M,5W,8,6,20,5,1
2016-10-08 06:40:00,67.0,8D,6H,0,0,0,0,40M,5W,8,6,40,5,1
2016-10-08 07:00:00,66.0,8D,7H,0,0,0,0,0M,5W,8,7,0,5,1
2016-10-08 07:20:00,89.0,8D,7H,0,0,0,0,20M,5W,8,7,20,5,1
2016-10-08 07:40:00,94.0,8D,7H,0,0,0,0,40M,5W,8,7,40,5,1
2016-10-08 08:00:00,96.0,8D,8H,1,0,0,0,0M,5W,8,8,0,5,1
2016-10-08 08:20:00,117.0,8D,8H,1,0,0,0,20M,5W,8,8,20,5,1
2016-10-08 08:40:00,82.0,8D,8H,1,0,0,0,40M,5W,8,8,40,5,1
2016-10-08 09:00:00,113.0,8D,9H,0,1,0,0,0M,5W,8,9,0,5,1
2016-10-08 09:20:00,73.0,8D,9H,0,1,0,0,20M,5W,8,9,20,5,1
2016-10-08 09:40:00,130.0,8D,9H,0,1,0,0,40M,5W,8,9,40,5,1
2016-10-08 10:00:00,79.0,8D,10H,0,0,0,0,0M,5W,8,10,0,5,1
2016-10-08 10:20:00,85.0,8D,10H,0,0,0,0,20M,5W,8,10,20,5,1
2016-10-08 10:40:00,100.0,8D,10H,0,0,0,0,40M,5W,8,10,40,5,1
2016-10-08 11:00:00,91.0,8D,11H,0,0,0,0,0M,5W,8,11,0,5,1
2016-10-08 11:20:00,77.0,8D,11H,0,0,0,0,20M,5W,8,11,20,5,1
2016-10-08 11:40:00,66.0,8D,11H,0,0,0,0,40M,5W,8,11,40,5,1
2016-10-08 12:00:00,78.0,8D,12H,0,0,0,0,0M,5W,8,12,0,5,1
2016-10-08 12:20:00,76.0,8D,12H,0,0,0,0,20M,5W,8,12,20,5,1
2016-10-08 12:40:00,89.0,8D,12H,0,0,0,0,40M,5W,8,12,40,5,1
2016-10-08 13:00:00,96.0,8D,13H,0,0,0,0,0M,5W,8,13,0,5,1
2016-10-08 13:20:00,80.0,8D,13H,0,0,0,0,20M,5W,8,13,20,5,1
2016-10-08 13:40:00,90.0,8D,13H,0,0,0,0,40M,5W,8,13,40,5,1
2016-10-08 14:00:00,77.0,8D,14H,0,0,0,0,0M,5W,8,14,0,5,1
2016-10-08 14:20:00,104.0,8D,14H,0,0,0,0,20M,5W,8,14,20,5,1
2016-10-08 14:40:00,93.0,8D,14H,0,0,0,0,40M,5W,8,14,40,5,1
2016-10-08 15:00:00,91.0,8D,15H,0,0,0,0,0M,5W,8,15,0,5,1
2016-10-08 15:20:00,94.0,8D,15H,0,0,0,0,20M,5W,8,15,20,5,1
2016-10-08 15:40:00,99.0,8D,15H,0,0,0,0,40M,5W,8,15,40,5,1
2016-10-08 16:00:00,95.0,8D,16H,0,0,0,0,0M,5W,8,16,0,5,1
2016-10-08 16:20:00,81.0,8D,16H,0,0,0,0,20M,5W,8,16,20,5,1
2016-10-08 16:40:00,82.0,8D,16H,0,0,0,0,40M,5W,8,16,40,5,1
2016-10-08 17:00:00,92.0,8D,17H,0,0,0,1,0M,5W,8,17,0,5,1
2016-10-08 17:20:00,109.0,8D,17H,0,0,0,1,20M,5W,8,17,20,5,1
2016-10-08 17:40:00,104.0,8D,17H,0,0,0,1,40M,5W,8,17,40,5,1
2016-10-08 18:00:00,84.0,8D,18H,0,0,1,0,0M,5W,8,18,0,5,1
2016-10-08 18:20:00,70.0,8D,18H,0,0,1,0,20M,5W,8,18,20,5,1
2016-10-08 18:40:00,61.0,8D,18H,0,0,1,0,40M,5W,8,18,40,5,1
2016-10-08 19:00:00,52.0,8D,19H,0,0,0,0,0M,5W,8,19,0,5,1
2016-10-08 19:20:00,49.0,8D,19H,0,0,0,0,20M,5W,8,19,20,5,1
2016-10-08 19:40:00,40.0,8D,19H,0,0,0,0,40M,5W,8,19,40,5,1
2016-10-08 20:00:00,28.0,8D,20H,0,0,0,0,0M,5W,8,20,0,5,1
2016-10-08 20:20:00,31.0,8D,20H,0,0,0,0,20M,5W,8,20,20,5,1
2016-10-08 20:40:00,36.0,8D,20H,0,0,0,0,40M,5W,8,20,40,5,1
2016-10-08 21:00:00,27.0,8D,21H,0,0,0,0,0M,5W,8,21,0,5,1
2016-10-08 21:20:00,27.0,8D,21H,0,0,0,0,20M,5W,8,21,20,5,1
2016-10-08 21:40:00,25.0,8D,21H,0,0,0,0,40M,5W,8,21,40,5,1
2016-10-08 22:00:00,19.0,8D,22H,0,0,0,0,0M,5W,8,22,0,5,1
2016-10-08 22:20:00,19.0,8D,22H,0,0,0,0,20M,5W,8,22,20,5,1
2016-10-08 22:40:00,7.0,8D,22H,0,0,0,0,40M,5W,8,22,40,5,1
2016-10-08 23:00:00,6.0,8D,23H,0,0,0,0,0M,5W,8,23,0,5,1
2016-10-08 23:20:00,4.0,8D,23H,0,0,0,0,20M,5W,8,23,20,5,1
2016-10-08 23:40:00,1.0,8D,23H,0,0,0,0,40M,5W,8,23,40,5,1
2016-10-09 00:00:00,130.0,9D,0H,0,0,0,0,0M,6W,9,0,0,6,1
2016-10-09 00:20:00,56.0,9D,0H,0,0,0,0,20M,6W,9,0,20,6,1
2016-10-09 00:40:00,21.0,9D,0H,0,0,0,0,40M,6W,9,0,40,6,1
2016-10-09 01:00:00,5.0,9D,1H,0,0,0,0,0M,6W,9,1,0,6,1
2016-10-09 01:20:00,3.0,9D,1H,0,0,0,0,20M,6W,9,1,20,6,1
2016-10-09 01:40:00,7.0,9D,1H,0,0,0,0,40M,6W,9,1,40,6,1
2016-10-09 02:00:00,6.0,9D,2H,0,0,0,0,0M,6W,9,2,0,6,1
2016-10-09 02:20:00,6.0,9D,2H,0,0,0,0,20M,6W,9,2,20,6,1
2016-10-09 02:40:00,5.0,9D,2H,0,0,0,0,40M,6W,9,2,40,6,1
2016-10-09 03:00:00,8.0,9D,3H,0,0,0,0,0M,6W,9,3,0,6,1
2016-10-09 03:20:00,13.0,9D,3H,0,0,0,0,20M,6W,9,3,20,6,1
2016-10-09 03:40:00,12.0,9D,3H,0,0,0,0,40M,6W,9,3,40,6,1
2016-10-09 04:00:00,15.0,9D,4H,0,0,0,0,0M,6W,9,4,0,6,1
2016-10-09 04:20:00,25.0,9D,4H,0,0,0,0,20M,6W,9,4,20,6,1
2016-10-09 04:40:00,21.0,9D,4H,0,0,0,0,40M,6W,9,4,40,6,1
2016-10-09 05:00:00,31.0,9D,5H,0,0,0,0,0M,6W,9,5,0,6,1
2016-10-09 05:20:00,24.0,9D,5H,0,0,0,0,20M,6W,9,5,20,6,1
2016-10-09 05:40:00,33.0,9D,5H,0,0,0,0,40M,6W,9,5,40,6,1
2016-10-09 06:00:00,33.0,9D,6H,0,0,0,0,0M,6W,9,6,0,6,1
2016-10-09 06:20:00,41.0,9D,6H,0,0,0,0,20M,6W,9,6,20,6,1
2016-10-09 06:40:00,53.0,9D,6H,0,0,0,0,40M,6W,9,6,40,6,1
2016-10-09 07:00:00,66.0,9D,7H,0,0,0,0,0M,6W,9,7,0,6,1
2016-10-09 07:20:00,81.0,9D,7H,0,0,0,0,20M,6W,9,7,20,6,1
2016-10-09 07:40:00,93.0,9D,7H,0,0,0,0,40M,6W,9,7,40,6,1
2016-10-09 08:00:00,117.0,9D,8H,1,0,0,0,0M,6W,9,8,0,6,1
2016-10-09 08:20:00,121.0,9D,8H,1,0,0,0,20M,6W,9,8,20,6,1
2016-10-09 08:40:00,103.0,9D,8H,1,0,0,0,40M,6W,9,8,40,6,1
2016-10-09 09:00:00,127.0,9D,9H,0,1,0,0,0M,6W,9,9,0,6,1
2016-10-09 09:20:00,93.0,9D,9H,0,1,0,0,20M,6W,9,9,20,6,1
2016-10-09 09:40:00,75.0,9D,9H,0,1,0,0,40M,6W,9,9,40,6,1
2016-10-09 10:00:00,73.0,9D,10H,0,0,0,0,0M,6W,9,10,0,6,1
2016-10-09 10:20:00,98.0,9D,10H,0,0,0,0,20M,6W,9,10,20,6,1
2016-10-09 10:40:00,87.0,9D,10H,0,0,0,0,40M,6W,9,10,40,6,1
2016-10-09 11:00:00,72.0,9D,11H,0,0,0,0,0M,6W,9,11,0,6,1
2016-10-09 11:20:00,64.0,9D,11H,0,0,0,0,20M,6W,9,11,20,6,1
2016-10-09 11:40:00,88.0,9D,11H,0,0,0,0,40M,6W,9,11,40,6,1
2016-10-09 12:00:00,89.0,9D,12H,0,0,0,0,0M,6W,9,12,0,6,1
2016-10-09 12:20:00,86.0,9D,12H,0,0,0,0,20M,6W,9,12,20,6,1
2016-10-09 12:40:00,94.0,9D,12H,0,0,0,0,40M,6W,9,12,40,6,1
