,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,vehicle_all_model_avg_S2,vehicle_all_model_avg_S3,vehicle_all_model_avg_sqrt,vehicle_model_avg5_S2,vehicle_model_avg5_S3,vehicle_model_avg5_sqrt,vehicle_model_avg4_S2,vehicle_model_avg4_S3,vehicle_model_avg4_sqrt,vehicle_model_avg3_S2,vehicle_model_avg3_S3,vehicle_model_avg3_sqrt,vehicle_model_avg2_S2,vehicle_model_avg2_S3,vehicle_model_avg2_sqrt,vehicle_model_avg1_S2,vehicle_model_avg1_S3,vehicle_model_avg1_sqrt,vehicle_model_avg0_S2,vehicle_model_avg0_S3,passenger_all_model_avg_S2,passenger_all_model_avg_S3,no_all_count_S2,no_all_count_S3,no_all_count_sqrt,no_count4_S2,no_count4_S3,no_count4_sqrt,volume1_S2,volume1_S3,volume1_sqrt,no_count5_S2,no_count5_S3,no_count5_sqrt,volume2_S2,volume2_S3,volume2_sqrt,volume3_S2,volume3_S3,volume3_sqrt,volume_all_S2,volume_all_S3,volume_all_sqrt,volume4_S2,volume4_S3,volume4_sqrt,volume5_S2,volume5_S3,volume5_sqrt,day,hour,minute
2016-09-24 10:40:00,11.0,11.0,12.0,14.0,17.0,7.0,26.0,27.0,23.0,31.0,37.0,18.0,2.36363636364,2.45454545455,1.91666666667,2.21428571429,2.17647058824,2.57142857143,17.0,18.0,22.0,24.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,76.0,72.0,76.0,103.0,65.0,81.0,78.0,73.0,85.0,110.0,77.0,1.03846153846,1.02631578947,1.01388888889,1.11842105263,1.06796116505,1.18461538462,107.0,105.0,96.0,116.0,147.0,95.0,1.20224719101,1.20689655172,1.14285714286,1.28888888889,1.225,1.31944444444,89.0,87.0,84.0,90.0,120.0,72.0,101.0,666.0,162.0,504.0,0.0,72.0,470.0,542.0,120.0,1.22878228782,2.25,1.07234042553,1.50990591087,1.85534563955,1.10850452765,1.74093364198,2.29706522205,1.14867072934,1.500625,1.838265625,1.10679718106,1.6612345679,2.14114677641,1.1352924244,1.30612244898,1.49271137026,1.06904496765,1.45659928656,1.7579646562,1.09858843601,1.44539830829,1.73772605604,1.14991398823,1.23309925546,0.0,0.0,0.0,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,8100.0,729000.0,9.48683298051,293764.0,159220088.0,23.2808934536,14400.0,1728000.0,10.9544511501,5184.0,373248.0,8.48528137424,24D,14H,20M
2016-09-24 11:00:00,11.0,12.0,14.0,17.0,7.0,20.0,27.0,23.0,31.0,37.0,18.0,31.0,2.45454545455,1.91666666667,2.21428571429,2.17647058824,2.57142857143,1.55,18.0,22.0,24.0,21.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,72.0,76.0,103.0,65.0,84.0,78.0,73.0,85.0,110.0,77.0,91.0,1.02631578947,1.01388888889,1.11842105263,1.06796116505,1.18461538462,1.08333333333,105.0,96.0,116.0,147.0,95.0,122.0,1.20689655172,1.14285714286,1.28888888889,1.225,1.31944444444,1.17307692308,87.0,84.0,90.0,120.0,72.0,104.0,98.0,681.0,167.0,514.0,0.0,81.0,476.0,557.0,123.0,1.22262118492,2.06172839506,1.07983193277,1.49480256181,1.82757727934,1.10572201973,1.37610946746,1.6142822599,1.08308675695,1.74093364198,2.29706522205,1.14867072934,1.500625,1.838265625,1.10679718106,1.6612345679,2.14114677641,1.1352924244,1.30612244898,1.49271137026,1.06904496765,1.45659928656,1.7579646562,1.16603700304,1.25912399067,0.0,0.0,0.0,0.0,0.0,0.0,7056.0,592704.0,9.16515138991,0.0,0.0,0.0,8100.0,729000.0,9.48683298051,14400.0,1728000.0,10.9544511501,310249.0,172808693.0,23.6008474424,5184.0,373248.0,8.48528137424,10816.0,1124864.0,10.1980390272,24D,14H,40M
2016-09-24 11:20:00,12.0,14.0,17.0,7.0,20.0,13.0,23.0,31.0,37.0,18.0,31.0,25.0,1.91666666667,2.21428571429,2.17647058824,2.57142857143,1.55,1.92307692308,22.0,24.0,21.0,18.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,76.0,103.0,65.0,84.0,100.0,73.0,85.0,110.0,77.0,91.0,113.0,1.01388888889,1.11842105263,1.06796116505,1.18461538462,1.08333333333,1.13,96.0,116.0,147.0,95.0,122.0,138.0,1.14285714286,1.28888888889,1.225,1.31944444444,1.17307692308,1.22123893805,84.0,90.0,120.0,72.0,104.0,113.0,104.0,714.0,165.0,549.0,0.0,83.0,500.0,583.0,133.0,1.22469982847,1.98795180723,1.098,1.49988966986,1.83691462141,1.10666156908,1.49142454382,1.82138572608,1.10509680031,1.37610946746,1.6142822599,1.08308675695,1.74093364198,2.29706522205,1.14867072934,1.500625,1.838265625,1.10679718106,1.6612345679,2.14114677641,1.1352924244,1.30612244898,1.49271137026,1.205604,1.323753192,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,729000.0,9.48683298051,0.0,0.0,0.0,14400.0,1728000.0,10.9544511501,5184.0,373248.0,8.48528137424,339889.0,198155287.0,24.1453929353,10816.0,1124864.0,10.1980390272,12769.0,1442897.0,10.6301458127,24D,15H,0M
2016-09-24 11:40:00,14.0,17.0,7.0,20.0,13.0,13.0,31.0,37.0,18.0,31.0,25.0,27.0,2.21428571429,2.17647058824,2.57142857143,1.55,1.92307692308,2.07692307692,24.0,21.0,18.0,20.0,28.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,103.0,65.0,84.0,100.0,99.0,85.0,110.0,77.0,91.0,113.0,102.0,1.11842105263,1.06796116505,1.18461538462,1.08333333333,1.13,1.0303030303,116.0,147.0,95.0,122.0,138.0,129.0,1.28888888889,1.225,1.31944444444,1.17307692308,1.22123893805,1.15178571429,90.0,120.0,72.0,104.0,113.0,112.0,134.0,747.0,169.0,578.0,0.0,84.0,527.0,611.0,134.0,1.22258592471,2.0119047619,1.09677419355,1.49471634331,1.82741916277,1.10570607519,1.32661033163,1.5279708284,1.07321280009,1.49142454382,1.82138572608,1.10509680031,1.37610946746,1.6142822599,1.08308675695,1.74093364198,2.29706522205,1.14867072934,1.500625,1.838265625,1.10679718106,1.6612345679,2.14114677641,1.20291363163,1.31932462824,0.0,0.0,0.0,0.0,0.0,0.0,14400.0,1728000.0,10.9544511501,0.0,0.0,0.0,5184.0,373248.0,8.48528137424,10816.0,1124864.0,10.1980390272,373321.0,228099131.0,24.7184141886,12769.0,1442897.0,10.6301458127,12544.0,1404928.0,10.5830052443,24D,15H,20M
2016-09-24 12:00:00,17.0,7.0,20.0,13.0,13.0,17.0,37.0,18.0,31.0,25.0,27.0,35.0,2.17647058824,2.57142857143,1.55,1.92307692308,2.07692307692,2.05882352941,21.0,18.0,20.0,28.0,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,65.0,84.0,100.0,99.0,91.0,110.0,77.0,91.0,113.0,102.0,92.0,1.06796116505,1.18461538462,1.08333333333,1.13,1.0303030303,1.01098901099,147.0,95.0,122.0,138.0,129.0,127.0,1.225,1.31944444444,1.17307692308,1.22123893805,1.15178571429,1.17592592593,120.0,72.0,104.0,113.0,112.0,108.0,105.0,758.0,173.0,585.0,0.0,87.0,542.0,629.0,140.0,1.20508744038,1.98850574713,1.07933579336,1.45223573897,1.7500710495,1.09776474728,1.38280178326,1.62607246736,1.08440118311,1.32661033163,1.5279708284,1.07321280009,1.49142454382,1.82138572608,1.10509680031,1.37610946746,1.6142822599,1.08308675695,1.74093364198,2.29706522205,1.14867072934,1.500625,1.838265625,1.16496575482,1.25738923722,0.0,0.0,0.0,0.0,0.0,0.0,5184.0,373248.0,8.48528137424,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,12769.0,1442897.0,10.6301458127,395641.0,248858189.0,25.079872408,12544.0,1404928.0,10.5830052443,11664.0,1259712.0,10.3923048454,24D,15H,40M
2016-09-24 12:20:00,7.0,20.0,13.0,13.0,17.0,12.0,18.0,31.0,25.0,27.0,35.0,29.0,2.57142857143,1.55,1.92307692308,2.07692307692,2.05882352941,2.41666666667,18.0,20.0,28.0,23.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,84.0,100.0,99.0,91.0,81.0,77.0,91.0,113.0,102.0,92.0,88.0,1.18461538462,1.08333333333,1.13,1.0303030303,1.01098901099,1.08641975309,95.0,122.0,138.0,129.0,127.0,117.0,1.31944444444,1.17307692308,1.22123893805,1.15178571429,1.17592592593,1.25806451613,72.0,104.0,113.0,112.0,108.0,93.0,109.0,728.0,165.0,563.0,0.0,82.0,520.0,602.0,139.0,1.20930232558,2.01219512195,1.08269230769,1.46241211466,1.76849837121,1.09968282954,1.58272632674,1.99117183042,1.12163475166,1.38280178326,1.62607246736,1.08440118311,1.32661033163,1.5279708284,1.07321280009,1.49142454382,1.82138572608,1.10509680031,1.37610946746,1.6142822599,1.08308675695,1.74093364198,2.29706522205,1.17222263314,1.2691564278,0.0,0.0,0.0,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,0.0,0.0,0.0,12769.0,1442897.0,10.6301458127,12544.0,1404928.0,10.5830052443,362404.0,218167208.0,24.5356882928,11664.0,1259712.0,10.3923048454,8649.0,804357.0,9.64365076099,24D,16H,0M
2016-09-24 12:40:00,20.0,13.0,13.0,17.0,12.0,15.0,31.0,25.0,27.0,35.0,29.0,28.0,1.55,1.92307692308,2.07692307692,2.05882352941,2.41666666667,1.86666666667,20.0,28.0,23.0,30.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,99.0,91.0,81.0,86.0,91.0,113.0,102.0,92.0,88.0,96.0,1.08333333333,1.13,1.0303030303,1.01098901099,1.08641975309,1.11627906977,122.0,138.0,129.0,127.0,117.0,124.0,1.17307692308,1.22123893805,1.15178571429,1.17592592593,1.25806451613,1.22772277228,104.0,113.0,112.0,108.0,93.0,101.0,107.0,757.0,175.0,582.0,0.0,90.0,541.0,631.0,146.0,1.19968304279,1.94444444444,1.07578558226,1.43923940316,1.72663110648,1.09530043494,1.50730320557,1.8505504702,1.10802652147,1.58272632674,1.99117183042,1.12163475166,1.38280178326,1.62607246736,1.08440118311,1.32661033163,1.5279708284,1.07321280009,1.49142454382,1.82138572608,1.10509680031,1.37610946746,1.6142822599,1.15731461899,1.24502238124,0.0,0.0,0.0,0.0,0.0,0.0,12769.0,1442897.0,10.6301458127,0.0,0.0,0.0,12544.0,1404928.0,10.5830052443,11664.0,1259712.0,10.3923048454,398161.0,251239591.0,25.1197133742,8649.0,804357.0,9.64365076099,10201.0,1030301.0,10.0498756211,24D,16H,20M
2016-09-24 13:00:00,13.0,13.0,17.0,12.0,15.0,9.0,25.0,27.0,35.0,29.0,28.0,16.0,1.92307692308,2.07692307692,2.05882352941,2.41666666667,1.86666666667,1.77777777778,28.0,23.0,30.0,20.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,99.0,91.0,81.0,86.0,89.0,113.0,102.0,92.0,88.0,96.0,96.0,1.13,1.0303030303,1.01098901099,1.08641975309,1.11627906977,1.07865168539,138.0,129.0,127.0,117.0,124.0,112.0,1.22123893805,1.15178571429,1.17592592593,1.25806451613,1.22772277228,1.14285714286,113.0,112.0,108.0,93.0,101.0,98.0,114.0,747.0,160.0,587.0,0.0,79.0,546.0,625.0,154.0,1.1952,2.0253164557,1.07509157509,1.42850304,1.70734683341,1.0932520295,1.30612244898,1.49271137026,1.06904496765,1.50730320557,1.8505504702,1.10802652147,1.58272632674,1.99117183042,1.12163475166,1.38280178326,1.62607246736,1.08440118311,1.32661033163,1.5279708284,1.07321280009,1.49142454382,1.82138572608,1.15582189483,1.24261438144,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,1404928.0,10.5830052443,0.0,0.0,0.0,11664.0,1259712.0,10.3923048454,8649.0,804357.0,9.64365076099,390625.0,244140625.0,25.0,10201.0,1030301.0,10.0498756211,9604.0,941192.0,9.89949493661,24D,16H,40M
2016-09-24 13:20:00,13.0,17.0,12.0,15.0,9.0,18.0,27.0,35.0,29.0,28.0,16.0,25.0,2.07692307692,2.05882352941,2.41666666667,1.86666666667,1.77777777778,1.38888888889,23.0,30.0,20.0,25.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,91.0,81.0,86.0,89.0,86.0,102.0,92.0,88.0,96.0,96.0,92.0,1.0303030303,1.01098901099,1.08641975309,1.11627906977,1.07865168539,1.06976744186,129.0,127.0,117.0,124.0,112.0,117.0,1.15178571429,1.17592592593,1.25806451613,1.22772277228,1.14285714286,1.125,112.0,108.0,93.0,101.0,98.0,104.0,87.0,726.0,160.0,566.0,0.0,84.0,532.0,616.0,141.0,1.17857142857,1.90476190476,1.06390977444,1.38903061224,1.637071793,1.08562029668,1.265625,1.423828125,1.06066017178,1.30612244898,1.49271137026,1.06904496765,1.50730320557,1.8505504702,1.10802652147,1.58272632674,1.99117183042,1.12163475166,1.38280178326,1.62607246736,1.08440118311,1.32661033163,1.5279708284,1.13190400814,1.20424373798,0.0,0.0,0.0,0.0,0.0,0.0,11664.0,1259712.0,10.3923048454,0.0,0.0,0.0,8649.0,804357.0,9.64365076099,10201.0,1030301.0,10.0498756211,379456.0,233744896.0,24.819347292,9604.0,941192.0,9.89949493661,10816.0,1124864.0,10.1980390272,24D,17H,0M
2016-09-24 13:40:00,17.0,12.0,15.0,9.0,18.0,14.0,35.0,29.0,28.0,16.0,25.0,31.0,2.05882352941,2.41666666667,1.86666666667,1.77777777778,1.38888888889,2.21428571429,30.0,20.0,25.0,28.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,81.0,86.0,89.0,86.0,120.0,92.0,88.0,96.0,96.0,92.0,134.0,1.01098901099,1.08641975309,1.11627906977,1.07865168539,1.06976744186,1.11666666667,127.0,117.0,124.0,112.0,117.0,165.0,1.17592592593,1.25806451613,1.22772277228,1.14285714286,1.125,1.23134328358,108.0,93.0,101.0,98.0,104.0,134.0,88.0,762.0,164.0,598.0,0.0,85.0,553.0,638.0,159.0,1.19435736677,1.92941176471,1.08137432188,1.42648951956,1.70373826631,1.09286658233,1.51620628202,1.86697042189,1.1096590844,1.265625,1.423828125,1.06066017178,1.30612244898,1.49271137026,1.06904496765,1.50730320557,1.8505504702,1.10802652147,1.58272632674,1.99117183042,1.12163475166,1.38280178326,1.62607246736,1.16937042402,1.2645271493,0.0,0.0,0.0,0.0,0.0,0.0,8649.0,804357.0,9.64365076099,0.0,0.0,0.0,10201.0,1030301.0,10.0498756211,9604.0,941192.0,9.89949493661,407044.0,259694072.0,25.2586618806,10816.0,1124864.0,10.1980390272,17956.0,2406104.0,11.5758369028,24D,17H,20M
2016-09-24 14:00:00,12.0,15.0,9.0,18.0,14.0,12.0,29.0,28.0,16.0,25.0,31.0,30.0,2.41666666667,1.86666666667,1.77777777778,1.38888888889,2.21428571429,2.5,20.0,25.0,28.0,15.0,41.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,86.0,89.0,86.0,120.0,93.0,88.0,96.0,96.0,92.0,134.0,112.0,1.08641975309,1.11627906977,1.07865168539,1.06976744186,1.11666666667,1.20430107527,117.0,124.0,112.0,117.0,165.0,142.0,1.25806451613,1.22772277228,1.14285714286,1.125,1.23134328358,1.35238095238,93.0,101.0,98.0,104.0,134.0,105.0,87.0,777.0,159.0,618.0,0.0,80.0,555.0,635.0,157.0,1.22362204724,1.9875,1.11351351351,1.4972509145,1.83206922924,1.1061745103,1.82893424036,2.47341582982,1.16291915127,1.51620628202,1.86697042189,1.1096590844,1.265625,1.423828125,1.06066017178,1.30612244898,1.49271137026,1.06904496765,1.50730320557,1.8505504702,1.10802652147,1.58272632674,1.99117183042,1.23991234478,1.38065915148,0.0,0.0,0.0,0.0,0.0,0.0,10201.0,1030301.0,10.0498756211,0.0,0.0,0.0,9604.0,941192.0,9.89949493661,10816.0,1124864.0,10.1980390272,403225.0,256047875.0,25.1992063367,17956.0,2406104.0,11.5758369028,11025.0,1157625.0,10.246950766,24D,17H,40M
2016-09-24 14:20:00,15.0,9.0,18.0,14.0,12.0,13.0,28.0,16.0,25.0,31.0,30.0,31.0,1.86666666667,1.77777777778,1.38888888889,2.21428571429,2.5,2.38461538462,25.0,28.0,15.0,41.0,28.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,89.0,86.0,120.0,93.0,96.0,96.0,96.0,92.0,134.0,112.0,99.0,1.11627906977,1.07865168539,1.06976744186,1.11666666667,1.20430107527,1.03125,124.0,112.0,117.0,165.0,142.0,130.0,1.22772277228,1.14285714286,1.125,1.23134328358,1.35238095238,1.19266055046,101.0,98.0,104.0,134.0,105.0,109.0,57.0,790.0,161.0,629.0,0.0,81.0,570.0,651.0,161.0,1.21351766513,1.98765432099,1.10350877193,1.47262512358,1.78705660158,1.10159777829,1.42243918862,1.69648710569,1.09208999192,1.82893424036,2.47341582982,1.16291915127,1.51620628202,1.86697042189,1.1096590844,1.265625,1.423828125,1.06066017178,1.30612244898,1.49271137026,1.06904496765,1.50730320557,1.8505504702,1.21773160973,1.34377751319,0.0,0.0,0.0,0.0,0.0,0.0,9604.0,941192.0,9.89949493661,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,17956.0,2406104.0,11.5758369028,423801.0,275894451.0,25.5147016443,11025.0,1157625.0,10.246950766,11881.0,1295029.0,10.4403065089,24D,18H,0M
2016-09-24 14:40:00,9.0,18.0,14.0,12.0,13.0,10.0,16.0,25.0,31.0,30.0,31.0,18.0,1.77777777778,1.38888888889,2.21428571429,2.5,2.38461538462,1.8,28.0,15.0,41.0,28.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,86.0,120.0,93.0,96.0,97.0,96.0,92.0,134.0,112.0,99.0,101.0,1.07865168539,1.06976744186,1.11666666667,1.20430107527,1.03125,1.0412371134,112.0,117.0,165.0,142.0,130.0,119.0,1.14285714286,1.125,1.23134328358,1.35238095238,1.19266055046,1.11214953271,98.0,104.0,134.0,105.0,109.0,107.0,77.0,785.0,151.0,634.0,0.0,76.0,581.0,657.0,161.0,1.19482496195,1.98684210526,1.09122203098,1.42760668969,1.70574010869,1.09308049198,1.23687658311,1.37559171392,1.05458500497,1.42243918862,1.69648710569,1.09208999192,1.82893424036,2.47341582982,1.16291915127,1.51620628202,1.86697042189,1.1096590844,1.265625,1.423828125,1.06066017178,1.30612244898,1.49271137026,1.1907655209,1.29938957014,0.0,0.0,0.0,0.0,0.0,0.0,10816.0,1124864.0,10.1980390272,0.0,0.0,0.0,17956.0,2406104.0,11.5758369028,11025.0,1157625.0,10.246950766,431649.0,283593393.0,25.632011236,11881.0,1295029.0,10.4403065089,11449.0,1225043.0,10.3440804328,24D,18H,20M
2016-09-24 15:00:00,18.0,14.0,12.0,13.0,10.0,13.0,25.0,31.0,30.0,31.0,18.0,19.0,1.38888888889,2.21428571429,2.5,2.38461538462,1.8,1.46153846154,15.0,41.0,28.0,24.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,120.0,93.0,96.0,97.0,101.0,92.0,134.0,112.0,99.0,101.0,103.0,1.06976744186,1.11666666667,1.20430107527,1.03125,1.0412371134,1.0198019802,117.0,165.0,142.0,130.0,119.0,122.0,1.125,1.23134328358,1.35238095238,1.19266055046,1.11214953271,1.0701754386,104.0,134.0,105.0,109.0,107.0,114.0,66.0,795.0,154.0,641.0,0.0,80.0,593.0,673.0,161.0,1.18127786033,1.925,1.08094435076,1.3954173833,1.64837566081,1.08686607286,1.14527546938,1.22564567775,1.03449284125,1.23687658311,1.37559171392,1.05458500497,1.42243918862,1.69648710569,1.09208999192,1.82893424036,2.47341582982,1.16291915127,1.51620628202,1.86697042189,1.1096590844,1.265625,1.423828125,1.16844068944,1.26301936244,0.0,0.0,0.0,0.0,0.0,0.0,17956.0,2406104.0,11.5758369028,0.0,0.0,0.0,11025.0,1157625.0,10.246950766,11881.0,1295029.0,10.4403065089,452929.0,304821217.0,25.9422435421,11449.0,1225043.0,10.3440804328,12996.0,1481544.0,10.677078252,24D,18H,40M
2016-09-24 15:20:00,14.0,12.0,13.0,10.0,13.0,9.0,31.0,30.0,31.0,18.0,19.0,18.0,2.21428571429,2.5,2.38461538462,1.8,1.46153846154,2.0,41.0,28.0,24.0,25.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,93.0,96.0,97.0,101.0,78.0,134.0,112.0,99.0,101.0,103.0,82.0,1.11666666667,1.20430107527,1.03125,1.0412371134,1.0198019802,1.05128205128,165.0,142.0,130.0,119.0,122.0,100.0,1.23134328358,1.35238095238,1.19266055046,1.11214953271,1.0701754386,1.14942528736,134.0,105.0,109.0,107.0,114.0,87.0,53.0,778.0,147.0,631.0,0.0,71.0,585.0,656.0,175.0,1.18597560976,2.07042253521,1.07863247863,1.40653814694,1.66811993646,1.08902507306,1.32117849121,1.51859596691,1.07211253484,1.14527546938,1.22564567775,1.03449284125,1.23687658311,1.37559171392,1.05458500497,1.42243918862,1.69648710569,1.09208999192,1.82893424036,2.47341582982,1.16291915127,1.51620628202,1.86697042189,1.16344802396,1.25493282584,0.0,0.0,0.0,0.0,0.0,0.0,11025.0,1157625.0,10.246950766,0.0,0.0,0.0,11881.0,1295029.0,10.4403065089,11449.0,1225043.0,10.3440804328,430336.0,282300416.0,25.6124969497,12996.0,1481544.0,10.677078252,7569.0,658503.0,9.32737905309,24D,19H,0M
2016-09-24 15:40:00,12.0,13.0,10.0,13.0,9.0,13.0,30.0,31.0,18.0,19.0,18.0,23.0,2.5,2.38461538462,1.8,1.46153846154,2.0,1.76923076923,28.0,24.0,25.0,28.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,96.0,97.0,101.0,78.0,75.0,112.0,99.0,101.0,103.0,82.0,77.0,1.20430107527,1.03125,1.0412371134,1.0198019802,1.05128205128,1.02666666667,142.0,130.0,119.0,122.0,100.0,100.0,1.35238095238,1.19266055046,1.11214953271,1.0701754386,1.14942528736,1.13636363636,105.0,109.0,107.0,114.0,87.0,88.0,60.0,713.0,139.0,574.0,0.0,70.0,540.0,610.0,157.0,1.16885245902,1.98571428571,1.06296296296,1.36621607095,1.59690501408,1.0811348015,1.29132231405,1.46741172051,1.06600358178,1.32117849121,1.51859596691,1.07211253484,1.14527546938,1.22564567775,1.03449284125,1.23687658311,1.37559171392,1.05458500497,1.42243918862,1.69648710569,1.09208999192,1.82893424036,2.47341582982,1.12989026063,1.20103149926,0.0,0.0,0.0,0.0,0.0,0.0,11881.0,1295029.0,10.4403065089,0.0,0.0,0.0,11449.0,1225043.0,10.3440804328,12996.0,1481544.0,10.677078252,372100.0,226981000.0,24.6981780705,7569.0,658503.0,9.32737905309,7744.0,681472.0,9.38083151965,24D,19H,20M
2016-09-24 16:00:00,13.0,10.0,13.0,9.0,13.0,5.0,31.0,18.0,19.0,18.0,23.0,9.0,2.38461538462,1.8,1.46153846154,2.0,1.76923076923,1.8,24.0,25.0,28.0,29.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,97.0,101.0,78.0,75.0,82.0,99.0,101.0,103.0,82.0,77.0,87.0,1.03125,1.0412371134,1.0198019802,1.05128205128,1.02666666667,1.06097560976,130.0,119.0,122.0,100.0,100.0,96.0,1.19266055046,1.11214953271,1.0701754386,1.14942528736,1.13636363636,1.10344827586,109.0,107.0,114.0,87.0,88.0,87.0,50.0,667.0,118.0,549.0,0.0,63.0,529.0,592.0,156.0,1.12668918919,1.87301587302,1.03780718336,1.26942852904,1.43025140011,1.06145616452,1.2175980975,1.34355652138,1.05045146288,1.29132231405,1.46741172051,1.06600358178,1.32117849121,1.51859596691,1.07211253484,1.14527546938,1.22564567775,1.03449284125,1.23687658311,1.37559171392,1.05458500497,1.42243918862,1.69648710569,1.07704374984,1.11776374039,0.0,0.0,0.0,0.0,0.0,0.0,11449.0,1225043.0,10.3440804328,0.0,0.0,0.0,12996.0,1481544.0,10.677078252,7569.0,658503.0,9.32737905309,350464.0,207474688.0,24.3310501212,7744.0,681472.0,9.38083151965,7569.0,658503.0,9.32737905309,24D,19H,40M
2016-09-24 16:20:00,10.0,13.0,9.0,13.0,5.0,6.0,18.0,19.0,18.0,23.0,9.0,11.0,1.8,1.46153846154,2.0,1.76923076923,1.8,1.83333333333,25.0,28.0,29.0,23.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,101.0,78.0,75.0,82.0,51.0,101.0,103.0,82.0,77.0,87.0,57.0,1.0412371134,1.0198019802,1.05128205128,1.02666666667,1.06097560976,1.11764705882,119.0,122.0,100.0,100.0,96.0,68.0,1.11214953271,1.0701754386,1.14942528736,1.13636363636,1.10344827586,1.19298245614,107.0,114.0,87.0,88.0,87.0,57.0,57.0,605.0,98.0,507.0,0.0,56.0,484.0,540.0,147.0,1.12037037037,1.75,1.04752066116,1.2552297668,1.40632223873,1.05847549351,1.42320714066,1.69786115026,1.09223736255,1.2175980975,1.34355652138,1.05045146288,1.29132231405,1.46741172051,1.06600358178,1.32117849121,1.51859596691,1.07211253484,1.14527546938,1.22564567775,1.03449284125,1.23687658311,1.37559171392,1.09729953555,1.14944393497,0.0,0.0,0.0,0.0,0.0,0.0,12996.0,1481544.0,10.677078252,0.0,0.0,0.0,7569.0,658503.0,9.32737905309,7744.0,681472.0,9.38083151965,291600.0,157464000.0,23.2379000772,7569.0,658503.0,9.32737905309,3249.0,185193.0,7.54983443527,24D,20H,0M
