,cargo_count0,cargo_count1,cargo_count2,cargo_count3,cargo_count4,cargo_count5,cargo_model0,cargo_model1,cargo_model2,cargo_model3,cargo_model4,cargo_model5,cargo_model_avg0,cargo_model_avg1,cargo_model_avg2,cargo_model_avg3,cargo_model_avg4,cargo_model_avg5,etc_count0,etc_count1,etc_count2,etc_count3,etc_count4,etc_count5,no_count0,no_count1,no_count2,no_count3,no_count4,no_count5,passenger_count0,passenger_count1,passenger_count2,passenger_count3,passenger_count4,passenger_count5,passenger_model0,passenger_model1,passenger_model2,passenger_model3,passenger_model4,passenger_model5,passenger_model_avg0,passenger_model_avg1,passenger_model_avg2,passenger_model_avg3,passenger_model_avg4,passenger_model_avg5,vehicle_model0,vehicle_model1,vehicle_model2,vehicle_model3,vehicle_model4,vehicle_model5,vehicle_model_avg0,vehicle_model_avg1,vehicle_model_avg2,vehicle_model_avg3,vehicle_model_avg4,vehicle_model_avg5,volume0,volume1,volume2,volume3,volume4,volume5,y,vehicle_all_model,cargo_all_model,passenger_all_model,no_all_count,cargo_all_count,passenger_all_count,volume_all,etc_all_count,vehicle_all_model_avg,cargo_all_model_avg,passenger_all_model_avg,month,day,hour,minute
2016-09-19 11:20:00,19.0,30.0,32.0,25.0,26.0,32.0,28.0,78.0,54.0,43.0,53.0,65.0,1.47368421053,2.6,1.6875,1.72,2.03846153846,2.03125,17.0,22.0,20.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,70.0,67.0,45.0,53.0,68.0,63.0,80.0,73.0,45.0,65.0,74.0,1.10526315789,1.14285714286,1.08955223881,1.0,1.22641509434,1.08823529412,91.0,158.0,127.0,88.0,118.0,139.0,1.19736842105,1.58,1.28282828283,1.25714285714,1.49367088608,1.39,76.0,100.0,99.0,70.0,79.0,100.0,77.0,721.0,321.0,400.0,0.0,164.0,360.0,524.0,103.0,1.37595419847,1.95731707317,1.95731707317,9,19,15,0
2016-09-19 11:40:00,30.0,32.0,25.0,26.0,32.0,31.0,78.0,54.0,43.0,53.0,65.0,69.0,2.6,1.6875,1.72,2.03846153846,2.03125,2.22580645161,22.0,20.0,14.0,15.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,67.0,45.0,53.0,68.0,77.0,80.0,73.0,45.0,65.0,74.0,98.0,1.14285714286,1.08955223881,1.0,1.22641509434,1.08823529412,1.27272727273,158.0,127.0,88.0,118.0,139.0,167.0,1.58,1.28282828283,1.25714285714,1.49367088608,1.39,1.5462962963,100.0,99.0,70.0,79.0,100.0,108.0,104.0,797.0,362.0,435.0,0.0,176.0,380.0,556.0,109.0,1.43345323741,2.05681818182,2.05681818182,9,19,15,20
2016-09-19 12:00:00,32.0,25.0,26.0,32.0,31.0,27.0,54.0,43.0,53.0,65.0,69.0,47.0,1.6875,1.72,2.03846153846,2.03125,2.22580645161,1.74074074074,20.0,14.0,15.0,15.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,45.0,53.0,68.0,77.0,79.0,73.0,45.0,65.0,74.0,98.0,95.0,1.08955223881,1.0,1.22641509434,1.08823529412,1.27272727273,1.20253164557,127.0,88.0,118.0,139.0,167.0,142.0,1.28282828283,1.25714285714,1.49367088608,1.39,1.5462962963,1.33962264151,99.0,70.0,79.0,100.0,108.0,106.0,92.0,781.0,331.0,450.0,0.0,173.0,389.0,562.0,114.0,1.3896797153,1.91329479769,1.91329479769,9,19,15,40
2016-09-19 12:20:00,25.0,26.0,32.0,31.0,27.0,18.0,43.0,53.0,65.0,69.0,47.0,24.0,1.72,2.03846153846,2.03125,2.22580645161,1.74074074074,1.33333333333,14.0,15.0,15.0,23.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,53.0,68.0,77.0,79.0,83.0,45.0,65.0,74.0,98.0,95.0,84.0,1.0,1.22641509434,1.08823529412,1.27272727273,1.20253164557,1.01204819277,88.0,118.0,139.0,167.0,142.0,108.0,1.25714285714,1.49367088608,1.39,1.5462962963,1.33962264151,1.06930693069,70.0,79.0,100.0,108.0,106.0,101.0,110.0,762.0,301.0,461.0,0.0,159.0,405.0,564.0,120.0,1.35106382979,1.89308176101,1.89308176101,9,19,16,0
2016-09-19 12:40:00,26.0,32.0,31.0,27.0,18.0,28.0,53.0,65.0,69.0,47.0,24.0,61.0,2.03846153846,2.03125,2.22580645161,1.74074074074,1.33333333333,2.17857142857,15.0,15.0,23.0,27.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,68.0,77.0,79.0,83.0,72.0,65.0,74.0,98.0,95.0,84.0,83.0,1.22641509434,1.08823529412,1.27272727273,1.20253164557,1.01204819277,1.15277777778,118.0,139.0,167.0,142.0,108.0,144.0,1.49367088608,1.39,1.5462962963,1.33962264151,1.06930693069,1.44,79.0,100.0,108.0,106.0,101.0,100.0,122.0,818.0,319.0,499.0,0.0,162.0,432.0,594.0,125.0,1.3771043771,1.96913580247,1.96913580247,9,19,16,20
2016-09-19 13:00:00,32.0,31.0,27.0,18.0,28.0,23.0,65.0,69.0,47.0,24.0,61.0,42.0,2.03125,2.22580645161,1.74074074074,1.33333333333,2.17857142857,1.82608695652,15.0,23.0,27.0,26.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,77.0,79.0,83.0,72.0,78.0,74.0,98.0,95.0,84.0,83.0,84.0,1.08823529412,1.27272727273,1.20253164557,1.01204819277,1.15277777778,1.07692307692,139.0,167.0,142.0,108.0,144.0,126.0,1.39,1.5462962963,1.33962264151,1.06930693069,1.44,1.24752475248,100.0,108.0,106.0,101.0,100.0,101.0,116.0,826.0,308.0,518.0,0.0,159.0,457.0,616.0,128.0,1.34090909091,1.93710691824,1.93710691824,9,19,16,40
2016-09-19 13:20:00,31.0,27.0,18.0,28.0,23.0,14.0,69.0,47.0,24.0,61.0,42.0,18.0,2.22580645161,1.74074074074,1.33333333333,2.17857142857,1.82608695652,1.28571428571,23.0,27.0,26.0,19.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,79.0,83.0,72.0,78.0,63.0,98.0,95.0,84.0,83.0,84.0,65.0,1.27272727273,1.20253164557,1.01204819277,1.15277777778,1.07692307692,1.03174603175,167.0,142.0,108.0,144.0,126.0,83.0,1.5462962963,1.33962264151,1.06930693069,1.44,1.24752475248,1.07792207792,108.0,106.0,101.0,100.0,101.0,77.0,96.0,770.0,261.0,509.0,0.0,141.0,452.0,593.0,130.0,1.29848229342,1.85106382979,1.85106382979,9,19,17,0
2016-09-19 13:40:00,27.0,18.0,28.0,23.0,14.0,30.0,47.0,24.0,61.0,42.0,18.0,47.0,1.74074074074,1.33333333333,2.17857142857,1.82608695652,1.28571428571,1.56666666667,27.0,26.0,19.0,18.0,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,83.0,72.0,78.0,63.0,74.0,95.0,84.0,83.0,84.0,65.0,81.0,1.20253164557,1.01204819277,1.15277777778,1.07692307692,1.03174603175,1.09459459459,142.0,108.0,144.0,126.0,83.0,128.0,1.33962264151,1.06930693069,1.44,1.24752475248,1.07792207792,1.23076923077,106.0,101.0,100.0,101.0,77.0,104.0,116.0,731.0,239.0,492.0,0.0,140.0,449.0,589.0,125.0,1.24108658744,1.70714285714,1.70714285714,9,19,17,20
2016-09-19 14:00:00,18.0,28.0,23.0,14.0,30.0,18.0,24.0,61.0,42.0,18.0,47.0,30.0,1.33333333333,2.17857142857,1.82608695652,1.28571428571,1.56666666667,1.66666666667,26.0,19.0,18.0,17.0,18.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,72.0,78.0,63.0,74.0,74.0,84.0,83.0,84.0,65.0,81.0,78.0,1.01204819277,1.15277777778,1.07692307692,1.03174603175,1.09459459459,1.05405405405,108.0,144.0,126.0,83.0,128.0,108.0,1.06930693069,1.44,1.24752475248,1.07792207792,1.23076923077,1.17391304348,101.0,100.0,101.0,77.0,104.0,92.0,112.0,697.0,222.0,475.0,0.0,131.0,444.0,575.0,119.0,1.21217391304,1.69465648855,1.69465648855,9,19,17,40
2016-09-19 14:20:00,28.0,23.0,14.0,30.0,18.0,20.0,61.0,42.0,18.0,47.0,30.0,34.0,2.17857142857,1.82608695652,1.28571428571,1.56666666667,1.66666666667,1.7,19.0,18.0,17.0,18.0,21.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,78.0,63.0,74.0,74.0,90.0,83.0,84.0,65.0,81.0,78.0,96.0,1.15277777778,1.07692307692,1.03174603175,1.09459459459,1.05405405405,1.06666666667,144.0,126.0,83.0,128.0,108.0,130.0,1.44,1.24752475248,1.07792207792,1.23076923077,1.17391304348,1.18181818182,100.0,101.0,77.0,104.0,92.0,110.0,67.0,719.0,232.0,487.0,0.0,133.0,451.0,584.0,120.0,1.23116438356,1.74436090226,1.74436090226,9,19,18,0
2016-09-19 14:40:00,23.0,14.0,30.0,18.0,20.0,18.0,42.0,18.0,47.0,30.0,34.0,27.0,1.82608695652,1.28571428571,1.56666666667,1.66666666667,1.7,1.5,18.0,17.0,18.0,21.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,63.0,74.0,74.0,90.0,104.0,84.0,65.0,81.0,78.0,96.0,112.0,1.07692307692,1.03174603175,1.09459459459,1.05405405405,1.06666666667,1.07692307692,126.0,83.0,128.0,108.0,130.0,139.0,1.24752475248,1.07792207792,1.23076923077,1.17391304348,1.18181818182,1.1393442623,101.0,77.0,104.0,92.0,110.0,122.0,94.0,714.0,198.0,516.0,0.0,123.0,483.0,606.0,130.0,1.17821782178,1.60975609756,1.60975609756,9,19,18,20
2016-09-19 15:00:00,14.0,30.0,18.0,20.0,18.0,18.0,18.0,47.0,30.0,34.0,27.0,34.0,1.28571428571,1.56666666667,1.66666666667,1.7,1.5,1.88888888889,17.0,18.0,21.0,27.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,74.0,74.0,90.0,104.0,98.0,65.0,81.0,78.0,96.0,112.0,102.0,1.03174603175,1.09459459459,1.05405405405,1.06666666667,1.07692307692,1.04081632653,83.0,128.0,108.0,130.0,139.0,136.0,1.07792207792,1.23076923077,1.17391304348,1.18181818182,1.1393442623,1.1724137931,77.0,104.0,92.0,110.0,122.0,116.0,65.0,724.0,190.0,534.0,0.0,118.0,503.0,621.0,146.0,1.16586151369,1.61016949153,1.61016949153,9,19,18,40
2016-09-19 15:20:00,30.0,18.0,20.0,18.0,18.0,15.0,47.0,30.0,34.0,27.0,34.0,33.0,1.56666666667,1.66666666667,1.7,1.5,1.88888888889,2.2,18.0,21.0,27.0,29.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74.0,90.0,104.0,98.0,81.0,81.0,78.0,96.0,112.0,102.0,87.0,1.09459459459,1.05405405405,1.06666666667,1.07692307692,1.04081632653,1.07407407407,128.0,108.0,130.0,139.0,136.0,120.0,1.23076923077,1.17391304348,1.18181818182,1.1393442623,1.1724137931,1.25,104.0,92.0,110.0,122.0,116.0,96.0,62.0,761.0,205.0,556.0,0.0,119.0,521.0,640.0,160.0,1.1890625,1.72268907563,1.72268907563,9,19,19,0
2016-09-19 15:40:00,18.0,20.0,18.0,18.0,15.0,10.0,30.0,34.0,27.0,34.0,33.0,22.0,1.66666666667,1.7,1.5,1.88888888889,2.2,2.2,21.0,27.0,29.0,34.0,31.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,90.0,104.0,98.0,81.0,106.0,78.0,96.0,112.0,102.0,87.0,125.0,1.05405405405,1.06666666667,1.07692307692,1.04081632653,1.07407407407,1.17924528302,108.0,130.0,139.0,136.0,120.0,147.0,1.17391304348,1.18181818182,1.1393442623,1.1724137931,1.25,1.26724137931,92.0,110.0,122.0,116.0,96.0,116.0,44.0,780.0,180.0,600.0,0.0,99.0,553.0,652.0,187.0,1.1963190184,1.81818181818,1.81818181818,9,19,19,20
2016-09-19 16:00:00,20.0,18.0,18.0,15.0,10.0,15.0,34.0,27.0,34.0,33.0,22.0,34.0,1.7,1.5,1.88888888889,2.2,2.2,2.26666666667,27.0,29.0,34.0,31.0,45.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,104.0,98.0,81.0,106.0,97.0,96.0,112.0,102.0,87.0,125.0,111.0,1.06666666667,1.07692307692,1.04081632653,1.07407407407,1.17924528302,1.14432989691,130.0,139.0,136.0,120.0,147.0,145.0,1.18181818182,1.1393442623,1.1724137931,1.25,1.26724137931,1.29464285714,110.0,122.0,116.0,96.0,116.0,112.0,41.0,817.0,184.0,633.0,0.0,96.0,576.0,672.0,204.0,1.21577380952,1.91666666667,1.91666666667,9,19,19,40
2016-09-19 16:20:00,18.0,18.0,15.0,10.0,15.0,11.0,27.0,34.0,33.0,22.0,34.0,27.0,1.5,1.88888888889,2.2,2.2,2.26666666667,2.45454545455,29.0,34.0,31.0,45.0,38.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,98.0,81.0,106.0,97.0,56.0,112.0,102.0,87.0,125.0,111.0,59.0,1.07692307692,1.04081632653,1.07407407407,1.17924528302,1.14432989691,1.05357142857,139.0,136.0,120.0,147.0,145.0,86.0,1.1393442623,1.1724137931,1.25,1.26724137931,1.29464285714,1.28358208955,122.0,116.0,96.0,116.0,112.0,67.0,48.0,773.0,177.0,596.0,0.0,87.0,542.0,629.0,198.0,1.22893481717,2.03448275862,2.03448275862,9,19,20,0
2016-09-19 16:40:00,18.0,15.0,10.0,15.0,11.0,13.0,34.0,33.0,22.0,34.0,27.0,30.0,1.88888888889,2.2,2.2,2.26666666667,2.45454545455,2.30769230769,34.0,31.0,45.0,38.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,81.0,106.0,97.0,56.0,81.0,102.0,87.0,125.0,111.0,59.0,86.0,1.04081632653,1.07407407407,1.17924528302,1.14432989691,1.05357142857,1.06172839506,136.0,120.0,147.0,145.0,86.0,116.0,1.1724137931,1.25,1.26724137931,1.29464285714,1.28358208955,1.23404255319,116.0,96.0,116.0,112.0,67.0,94.0,34.0,750.0,180.0,570.0,0.0,82.0,519.0,601.0,199.0,1.24792013311,2.19512195122,2.19512195122,9,19,20,20
2016-09-19 17:00:00,15.0,10.0,15.0,11.0,13.0,9.0,33.0,22.0,34.0,27.0,30.0,16.0,2.2,2.2,2.26666666667,2.45454545455,2.30769230769,1.77777777778,31.0,45.0,38.0,21.0,30.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,106.0,97.0,56.0,81.0,56.0,87.0,125.0,111.0,59.0,86.0,63.0,1.07407407407,1.17924528302,1.14432989691,1.05357142857,1.06172839506,1.125,120.0,147.0,145.0,86.0,116.0,79.0,1.25,1.26724137931,1.29464285714,1.28358208955,1.23404255319,1.21538461538,96.0,116.0,112.0,67.0,94.0,65.0,39.0,693.0,162.0,531.0,0.0,73.0,477.0,550.0,189.0,1.26,2.21917808219,2.21917808219,9,19,20,40
2016-09-19 17:20:00,10.0,15.0,11.0,13.0,9.0,17.0,22.0,34.0,27.0,30.0,16.0,43.0,2.2,2.26666666667,2.45454545455,2.30769230769,1.77777777778,2.52941176471,45.0,38.0,21.0,30.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,97.0,56.0,81.0,56.0,45.0,125.0,111.0,59.0,86.0,63.0,46.0,1.17924528302,1.14432989691,1.05357142857,1.06172839506,1.125,1.02222222222,147.0,145.0,86.0,116.0,79.0,89.0,1.26724137931,1.29464285714,1.28358208955,1.23404255319,1.21538461538,1.43548387097,116.0,112.0,67.0,94.0,65.0,62.0,24.0,662.0,172.0,490.0,0.0,75.0,441.0,516.0,173.0,1.28294573643,2.29333333333,2.29333333333,9,19,21,0
2016-09-19 17:40:00,15.0,11.0,13.0,9.0,17.0,8.0,34.0,27.0,30.0,16.0,43.0,13.0,2.26666666667,2.45454545455,2.30769230769,1.77777777778,2.52941176471,1.625,38.0,21.0,30.0,24.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,56.0,81.0,56.0,45.0,36.0,111.0,59.0,86.0,63.0,46.0,37.0,1.14432989691,1.05357142857,1.06172839506,1.125,1.02222222222,1.02777777778,145.0,86.0,116.0,79.0,89.0,50.0,1.29464285714,1.28358208955,1.23404255319,1.21538461538,1.43548387097,1.13636363636,112.0,67.0,94.0,65.0,62.0,44.0,35.0,565.0,163.0,402.0,0.0,73.0,371.0,444.0,137.0,1.27252252252,2.23287671233,2.23287671233,9,19,21,20
2016-09-19 18:00:00,11.0,13.0,9.0,17.0,8.0,6.0,27.0,30.0,16.0,43.0,13.0,12.0,2.45454545455,2.30769230769,1.77777777778,2.52941176471,1.625,2.0,21.0,30.0,24.0,15.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,81.0,56.0,45.0,36.0,35.0,59.0,86.0,63.0,46.0,37.0,37.0,1.05357142857,1.06172839506,1.125,1.02222222222,1.02777777778,1.05714285714,86.0,116.0,79.0,89.0,50.0,49.0,1.28358208955,1.23404255319,1.21538461538,1.43548387097,1.13636363636,1.19512195122,67.0,94.0,65.0,62.0,44.0,41.0,30.0,469.0,141.0,328.0,0.0,64.0,309.0,373.0,111.0,1.25737265416,2.203125,2.203125,9,19,21,40
2016-09-19 18:20:00,13.0,9.0,17.0,8.0,6.0,17.0,30.0,16.0,43.0,13.0,12.0,38.0,2.30769230769,1.77777777778,2.52941176471,1.625,2.0,2.23529411765,30.0,24.0,15.0,9.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,56.0,45.0,36.0,35.0,31.0,86.0,63.0,46.0,37.0,37.0,32.0,1.06172839506,1.125,1.02222222222,1.02777777778,1.05714285714,1.03225806452,116.0,79.0,89.0,50.0,49.0,70.0,1.23404255319,1.21538461538,1.43548387097,1.13636363636,1.19512195122,1.45833333333,94.0,65.0,62.0,44.0,41.0,48.0,21.0,453.0,152.0,301.0,0.0,70.0,284.0,354.0,98.0,1.27966101695,2.17142857143,2.17142857143,9,19,22,0
2016-09-19 18:40:00,9.0,17.0,8.0,6.0,17.0,5.0,16.0,43.0,13.0,12.0,38.0,15.0,1.77777777778,2.52941176471,1.625,2.0,2.23529411765,3.0,24.0,15.0,9.0,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,45.0,36.0,35.0,31.0,29.0,63.0,46.0,37.0,37.0,32.0,29.0,1.125,1.02222222222,1.02777777778,1.05714285714,1.03225806452,1.0,79.0,89.0,50.0,49.0,70.0,44.0,1.21538461538,1.43548387097,1.13636363636,1.19512195122,1.45833333333,1.29411764706,65.0,62.0,44.0,41.0,48.0,34.0,24.0,381.0,137.0,244.0,0.0,62.0,232.0,294.0,74.0,1.29591836735,2.20967741935,2.20967741935,9,19,22,20
2016-09-19 19:00:00,17.0,8.0,6.0,17.0,5.0,5.0,43.0,13.0,12.0,38.0,15.0,11.0,2.52941176471,1.625,2.0,2.23529411765,3.0,2.2,15.0,9.0,12.0,8.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,36.0,35.0,31.0,29.0,34.0,46.0,37.0,37.0,32.0,29.0,34.0,1.02222222222,1.02777777778,1.05714285714,1.03225806452,1.0,1.0,89.0,50.0,49.0,70.0,44.0,45.0,1.43548387097,1.13636363636,1.19512195122,1.45833333333,1.29411764706,1.15384615385,62.0,44.0,41.0,48.0,34.0,39.0,23.0,347.0,132.0,215.0,0.0,58.0,210.0,268.0,61.0,1.2947761194,2.27586206897,2.27586206897,9,19,22,40
2016-09-19 19:20:00,8.0,6.0,17.0,5.0,5.0,7.0,13.0,12.0,38.0,15.0,11.0,11.0,1.625,2.0,2.23529411765,3.0,2.2,1.57142857143,9.0,12.0,8.0,6.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,35.0,31.0,29.0,34.0,17.0,37.0,37.0,32.0,29.0,34.0,17.0,1.02777777778,1.05714285714,1.03225806452,1.0,1.0,1.0,50.0,49.0,70.0,44.0,45.0,28.0,1.13636363636,1.19512195122,1.45833333333,1.29411764706,1.15384615385,1.16666666667,44.0,41.0,48.0,34.0,39.0,24.0,16.0,286.0,100.0,186.0,0.0,48.0,182.0,230.0,54.0,1.24347826087,2.08333333333,2.08333333333,9,19,23,0
2016-09-19 19:40:00,6.0,17.0,5.0,5.0,7.0,4.0,12.0,38.0,15.0,11.0,11.0,11.0,2.0,2.23529411765,3.0,2.2,1.57142857143,2.75,12.0,8.0,6.0,11.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,29.0,34.0,17.0,31.0,37.0,32.0,29.0,34.0,17.0,32.0,1.05714285714,1.03225806452,1.0,1.0,1.0,1.03225806452,49.0,70.0,44.0,45.0,28.0,43.0,1.19512195122,1.45833333333,1.29411764706,1.15384615385,1.16666666667,1.22857142857,41.0,48.0,34.0,39.0,24.0,35.0,10.0,279.0,98.0,181.0,0.0,44.0,177.0,221.0,55.0,1.26244343891,2.22727272727,2.22727272727,9,19,23,20
2016-09-19 20:00:00,17.0,5.0,5.0,7.0,4.0,5.0,38.0,15.0,11.0,11.0,11.0,19.0,2.23529411765,3.0,2.2,1.57142857143,2.75,3.8,8.0,6.0,11.0,8.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,34.0,17.0,31.0,25.0,32.0,29.0,34.0,17.0,32.0,26.0,1.03225806452,1.0,1.0,1.0,1.03225806452,1.04,70.0,44.0,45.0,28.0,43.0,45.0,1.45833333333,1.29411764706,1.15384615385,1.16666666667,1.22857142857,1.5,48.0,34.0,39.0,24.0,35.0,30.0,13.0,275.0,105.0,170.0,0.0,43.0,167.0,210.0,51.0,1.30952380952,2.44186046512,2.44186046512,9,19,23,40
2016-09-19 20:20:00,5.0,5.0,7.0,4.0,5.0,7.0,15.0,11.0,11.0,11.0,19.0,20.0,3.0,2.2,1.57142857143,2.75,3.8,2.85714285714,6.0,11.0,8.0,10.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,17.0,31.0,25.0,14.0,29.0,34.0,17.0,32.0,26.0,16.0,1.0,1.0,1.0,1.03225806452,1.04,1.14285714286,44.0,45.0,28.0,43.0,45.0,36.0,1.29411764706,1.15384615385,1.16666666667,1.22857142857,1.5,1.71428571429,34.0,39.0,24.0,35.0,30.0,21.0,139.0,241.0,87.0,154.0,0.0,33.0,150.0,183.0,47.0,1.31693989071,2.63636363636,2.63636363636,9,20,0,0
2016-09-19 20:40:00,5.0,7.0,4.0,5.0,7.0,4.0,11.0,11.0,11.0,19.0,20.0,16.0,2.2,1.57142857143,2.75,3.8,2.85714285714,4.0,11.0,8.0,10.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,31.0,25.0,14.0,20.0,34.0,17.0,32.0,26.0,16.0,20.0,1.0,1.0,1.03225806452,1.04,1.14285714286,1.0,45.0,28.0,43.0,45.0,36.0,36.0,1.15384615385,1.16666666667,1.22857142857,1.5,1.71428571429,1.5,39.0,24.0,35.0,30.0,21.0,24.0,80.0,233.0,88.0,145.0,0.0,32.0,141.0,173.0,47.0,1.34682080925,2.75,2.75,9,20,0,20
2016-09-19 21:00:00,7.0,4.0,5.0,7.0,4.0,6.0,11.0,11.0,19.0,20.0,16.0,22.0,1.57142857143,2.75,3.8,2.85714285714,4.0,3.66666666667,8.0,10.0,8.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,31.0,25.0,14.0,20.0,17.0,17.0,32.0,26.0,16.0,20.0,17.0,1.0,1.03225806452,1.04,1.14285714286,1.0,1.0,28.0,43.0,45.0,36.0,36.0,39.0,1.16666666667,1.22857142857,1.5,1.71428571429,1.5,1.69565217391,24.0,35.0,30.0,21.0,24.0,23.0,37.0,227.0,99.0,128.0,0.0,33.0,124.0,157.0,44.0,1.44585987261,3.0,3.0,9,20,0,40
2016-09-19 21:20:00,4.0,5.0,7.0,4.0,6.0,5.0,11.0,19.0,20.0,16.0,22.0,15.0,2.75,3.8,2.85714285714,4.0,3.66666666667,3.0,10.0,8.0,4.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,14.0,20.0,17.0,11.0,32.0,26.0,16.0,20.0,17.0,11.0,1.03225806452,1.04,1.14285714286,1.0,1.0,1.0,43.0,45.0,36.0,36.0,39.0,26.0,1.22857142857,1.5,1.71428571429,1.5,1.69565217391,1.625,35.0,30.0,21.0,24.0,23.0,16.0,6.0,225.0,103.0,122.0,0.0,31.0,118.0,149.0,38.0,1.51006711409,3.32258064516,3.32258064516,9,20,1,0
2016-09-19 21:40:00,5.0,7.0,4.0,6.0,5.0,5.0,19.0,20.0,16.0,22.0,15.0,15.0,3.8,2.85714285714,4.0,3.66666666667,3.0,3.0,8.0,4.0,6.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,20.0,17.0,11.0,5.0,26.0,16.0,20.0,17.0,11.0,5.0,1.04,1.14285714286,1.0,1.0,1.0,1.0,45.0,36.0,36.0,39.0,26.0,20.0,1.5,1.71428571429,1.5,1.69565217391,1.625,2.0,30.0,21.0,24.0,23.0,16.0,10.0,8.0,202.0,107.0,95.0,0.0,32.0,92.0,124.0,30.0,1.62903225806,3.34375,3.34375,9,20,1,20
2016-09-19 22:00:00,7.0,4.0,6.0,5.0,5.0,4.0,20.0,16.0,22.0,15.0,15.0,8.0,2.85714285714,4.0,3.66666666667,3.0,3.0,2.0,4.0,6.0,8.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,17.0,11.0,5.0,9.0,16.0,20.0,17.0,11.0,5.0,9.0,1.14285714286,1.0,1.0,1.0,1.0,1.0,36.0,36.0,39.0,26.0,20.0,17.0,1.71428571429,1.5,1.69565217391,1.625,2.0,1.30769230769,21.0,24.0,23.0,16.0,10.0,13.0,11.0,174.0,96.0,78.0,0.0,31.0,76.0,107.0,25.0,1.6261682243,3.09677419355,3.09677419355,9,20,1,40
2016-09-19 22:20:00,4.0,6.0,5.0,5.0,4.0,38.0,16.0,22.0,15.0,15.0,8.0,77.0,4.0,3.66666666667,3.0,3.0,2.0,2.02631578947,6.0,8.0,2.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.0,11.0,5.0,9.0,101.0,20.0,17.0,11.0,5.0,9.0,129.0,1.0,1.0,1.0,1.0,1.0,1.27722772277,36.0,39.0,26.0,20.0,17.0,206.0,1.5,1.69565217391,1.625,2.0,1.30769230769,1.48201438849,24.0,23.0,16.0,10.0,13.0,139.0,8.0,344.0,153.0,191.0,0.0,62.0,163.0,225.0,46.0,1.52888888889,2.46774193548,2.46774193548,9,20,2,0
2016-09-19 22:40:00,6.0,5.0,5.0,4.0,38.0,24.0,22.0,15.0,15.0,8.0,77.0,55.0,3.66666666667,3.0,3.0,2.0,2.02631578947,2.29166666667,8.0,2.0,2.0,3.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,5.0,9.0,101.0,56.0,17.0,11.0,5.0,9.0,129.0,90.0,1.0,1.0,1.0,1.0,1.27722772277,1.60714285714,39.0,26.0,20.0,17.0,206.0,145.0,1.69565217391,1.625,2.0,1.30769230769,1.48201438849,1.8125,23.0,16.0,10.0,13.0,139.0,80.0,12.0,453.0,192.0,261.0,0.0,82.0,199.0,281.0,51.0,1.61209964413,2.34146341463,2.34146341463,9,20,2,20
